Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
인문학,🏗️ Arquitectura Mundial,🏗️,3,탐험가,Catedrales Góticas,"Notre-Dame, vitrales, arbotantes",100,🥉 브론즈 배지
인문학,🏗️ Arquitectura Mundial,🏗️,4,견습생,Renacimiento y Barroco,"Brunelleschi, Bernini, Versalles",200,
인문학,🏗️ Arquitectura Mundial,🏗️,5,견습생,Rascacielos y Acero,"Chicago, Empire State, ingeniería",200,
인문학,🏗️ Arquitectura Mundial,🏗️,6,견습생,Bauhaus y Modernismo,"Le Corbusier, Mies van der Rohe",200,🥈 실버 배지
인문학,🏗️ Arquitectura Mundial,🏗️,7,전문가,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
인문학,🏗️ Arquitectura Mundial,🏗️,8,전문가,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 골드 배지
인문학,🏗️ Arquitectura Mundial,🏗️,9,전문가,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
인문학,🏗️ Arquitectura Mundial,🏗️,10,전문가,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 다이아몬드 배지
자연,🤿 Océano y Exploración Submarina,🤿,1,탐험가,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
자연,🤿 Océano y Exploración Submarina,🤿,2,탐험가,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
자연,🤿 Océano y Exploración Submarina,🤿,3,탐험가,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 브론즈 배지
자연,🤿 Océano y Exploración Submarina,🤿,4,견습생,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
자연,🤿 Océano y Exploración Submarina,🤿,5,견습생,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
자연,🤿 Océano y Exploración Submarina,🤿,6,견습생,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 실버 배지
자연,🤿 Océano y Exploración Submarina,🤿,7,전문가,Minería Submarina,"Recursos, nódulos, controversia",350,
자연,🤿 Océano y Exploración Submarina,🤿,8,전문가,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 골드 배지
자연,🤿 Océano y Exploración Submarina,🤿,9,전문가,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
자연,🤿 Océano y Exploración Submarina,🤿,10,전문가,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 다이아몬드 배지
기술,💻 Civilización Digital,💻,1,탐험가,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
기술,💻 Civilización Digital,💻,2,탐험가,Redes Sociales,"Facebook, Twitter, impacto social",100,
기술,💻 Civilización Digital,💻,3,탐험가,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 브론즈 배지
기술,💻 Civilización Digital,💻,4,견습생,Big Data,"Datos masivos, análisis, valor",200,
기술,💻 Civilización Digital,💻,5,견습생,Cloud Computing,"La nube, servicios, infraestructura",200,
기술,💻 Civilización Digital,💻,6,견습생,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 실버 배지
기술,💻 Civilización Digital,💻,7,전문가,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
기술,💻 Civilización Digital,💻,8,전문가,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 골드 배지
기술,💻 Civilización Digital,💻,9,전문가,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
기술,💻 Civilización Digital,💻,10,전문가,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 다이아몬드 배지
과학,🦕 Dinosaurios y Paleontología,🦕,1,탐험가,Los Primeros Fósiles,"Qué son, cómo se forman",100,
과학,🦕 Dinosaurios y Paleontología,🦕,2,탐험가,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
과학,🦕 Dinosaurios y Paleontología,🦕,3,탐험가,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 브론즈 배지
과학,🦕 Dinosaurios y Paleontología,🦕,4,견습생,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
과학,🦕 Dinosaurios y Paleontología,🦕,5,견습생,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
과학,🦕 Dinosaurios y Paleontología,🦕,6,견습생,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 실버 배지
과학,🦕 Dinosaurios y Paleontología,🦕,7,전문가,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
과학,🦕 Dinosaurios y Paleontología,🦕,8,전문가,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 골드 배지
과학,🦕 Dinosaurios y Paleontología,🦕,9,전문가,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
과학,🦕 Dinosaurios y Paleontología,🦕,10,전문가,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 다이아몬드 배지
사회,👑 Liderazgo y Estrategia,👑,1,탐험가,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
사회,👑 Liderazgo y Estrategia,👑,2,탐험가,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
사회,👑 Liderazgo y Estrategia,👑,3,탐험가,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 브론즈 배지
사회,👑 Liderazgo y Estrategia,👑,4,견습생,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
사회,👑 Liderazgo y Estrategia,👑,5,견습생,Negociación y Persuasión,"Harvard method, influencia",200,
사회,👑 Liderazgo y Estrategia,👑,6,견습생,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 실버 배지
사회,👑 Liderazgo y Estrategia,👑,7,전문가,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
사회,👑 Liderazgo y Estrategia,👑,8,전문가,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 골드 배지
사회,👑 Liderazgo y Estrategia,👑,9,전문가,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
사회,👑 Liderazgo y Estrategia,👑,10,전문가,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 다이아몬드 배지
인문학,🏺 Antropología Cultural,🏺,1,탐험가,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
인문학,🏺 Antropología Cultural,🏺,2,탐험가,Tribus y Civilizaciones,De nómadas a imperios,100,
인문학,🏺 Antropología Cultural,🏺,3,탐험가,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 브론즈 배지
인문학,🏺 Antropología Cultural,🏺,4,견습생,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
인문학,🏺 Antropología Cultural,🏺,5,견습생,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
인문학,🏺 Antropología Cultural,🏺,6,견습생,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 실버 배지
인문학,🏺 Antropología Cultural,🏺,7,전문가,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
인문학,🏺 Antropología Cultural,🏺,8,전문가,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 골드 배지
인문학,🏺 Antropología Cultural,🏺,9,전문가,Antropología Digital,"Culturas online, identidad virtual",500,
인문학,🏺 Antropología Cultural,🏺,10,전문가,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 다이아몬드 배지
기술,⚡ Energía y Sostenibilidad,⚡,1,탐험가,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
기술,⚡ Energía y Sostenibilidad,⚡,2,탐험가,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
기술,⚡ Energía y Sostenibilidad,⚡,3,탐험가,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 브론즈 배지
기술,⚡ Energía y Sostenibilidad,⚡,4,견습생,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
기술,⚡ Energía y Sostenibilidad,⚡,5,견습생,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
기술,⚡ Energía y Sostenibilidad,⚡,6,견습생,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 실버 배지
기술,⚡ Energía y Sostenibilidad,⚡,7,전문가,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
기술,⚡ Energía y Sostenibilidad,⚡,8,전문가,Transición Energética,"Abandono del carbón, políticas",350,🥇 골드 배지
기술,⚡ Energía y Sostenibilidad,⚡,9,전문가,Fusión Nuclear,El santo grial energético,500,
기술,⚡ Energía y Sostenibilidad,⚡,10,전문가,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 다이아몬드 배지
자연,🔮 Misterios y Fenómenos,🔮,1,탐험가,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
자연,🔮 Misterios y Fenómenos,🔮,2,탐험가,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
자연,🔮 Misterios y Fenómenos,🔮,3,탐험가,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 브론즈 배지
자연,🔮 Misterios y Fenómenos,🔮,4,견습생,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
자연,🔮 Misterios y Fenómenos,🔮,5,견습생,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
자연,🔮 Misterios y Fenómenos,🔮,6,견습생,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 실버 배지
자연,🔮 Misterios y Fenómenos,🔮,7,전문가,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
자연,🔮 Misterios y Fenómenos,🔮,8,전문가,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 골드 배지
자연,🔮 Misterios y Fenómenos,🔮,9,전문가,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
자연,🔮 Misterios y Fenómenos,🔮,10,전문가,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 다이아몬드 배지
건강,🧬 Microbiología y Virus,🧬,1,탐험가,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
건강,🧬 Microbiología y Virus,🧬,2,탐험가,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
건강,🧬 Microbiología y Virus,🧬,3,탐험가,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 브론즈 배지
건강,🧬 Microbiología y Virus,🧬,4,견습생,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
건강,🧬 Microbiología y Virus,🧬,5,견습생,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
건강,🧬 Microbiología y Virus,🧬,6,견습생,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 실버 배지
건강,🧬 Microbiología y Virus,🧬,7,전문가,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
건강,🧬 Microbiología y Virus,🧬,8,전문가,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 골드 배지
건강,🧬 Microbiología y Virus,🧬,9,전문가,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
건강,🧬 Microbiología y Virus,🧬,10,전문가,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 다이아몬드 배지
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,1,탐험가,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,2,탐험가,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,3,탐험가,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 브론즈 배지
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,4,견습생,Marte: El Vecino Sospechoso,"Historia del agua, misiones, signos de vida pasada",200,
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,5,견습생,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,6,견습생,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 실버 배지
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,7,전문가,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,8,전문가,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 골드 배지
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,9,전문가,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
과학,🪐 Astrobiología y Búsqueda de Vida,🪐,10,전문가,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 다이아몬드 배지
과학,☀️ Clima Espacial y Tormentas Solares,☀️,1,탐험가,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
과학,☀️ Clima Espacial y Tormentas Solares,☀️,2,탐험가,Viento Solar,"Partículas cargadas, campo magnético",100,
과학,☀️ Clima Espacial y Tormentas Solares,☀️,3,탐험가,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 브론즈 배지
과학,☀️ Clima Espacial y Tormentas Solares,☀️,4,견습생,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
과학,☀️ Clima Espacial y Tormentas Solares,☀️,5,견습생,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
과학,☀️ Clima Espacial y Tormentas Solares,☀️,6,견습생,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 실버 배지
과학,☀️ Clima Espacial y Tormentas Solares,☀️,7,전문가,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
과학,☀️ Clima Espacial y Tormentas Solares,☀️,8,전문가,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 골드 배지
과학,☀️ Clima Espacial y Tormentas Solares,☀️,9,전문가,Escenarios de Evento Extremo,Impacto económico y social,500,
과학,☀️ Clima Espacial y Tormentas Solares,☀️,10,전문가,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 다이아몬드 배지
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,1,탐험가,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,2,탐험가,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,3,탐험가,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 브론즈 배지
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,4,견습생,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,5,견습생,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,6,견습생,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 실버 배지
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,7,전문가,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,8,전문가,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 골드 배지
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,9,전문가,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
건강,🦾 Biohacking y Cuerpo Mejorado,🦾,10,전문가,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 다이아몬드 배지
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,1,탐험가,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,2,탐험가,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,3,탐험가,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 브론즈 배지
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,4,견습생,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,5,견습생,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,6,견습생,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 실버 배지
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,7,전문가,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,8,전문가,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 골드 배지
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,9,전문가,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
건강,😷 Epidemiología y Enfermedades Infecciosas,😷,10,전문가,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 다이아몬드 배지
기술,💾 Historia de la Computación,💾,1,탐험가,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
기술,💾 Historia de la Computación,💾,2,탐험가,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
기술,💾 Historia de la Computación,💾,3,탐험가,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 브론즈 배지
기술,💾 Historia de la Computación,💾,4,견습생,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
기술,💾 Historia de la Computación,💾,5,견습생,Internet y la Web,"ARPANET, HTTP, navegadores",200,
기술,💾 Historia de la Computación,💾,6,견습생,"Portátiles, Smartphones y la Era Móvil","iPhone, Android",200,🥈 실버 배지
기술,💾 Historia de la Computación,💾,7,전문가,Software Libre y Open Source,"Linux, proyectos colaborativos",350,
기술,💾 Historia de la Computación,💾,8,전문가,"Nubes, Contenedores y DevOps",Cómo se despliega hoy el software,350,🥇 골드 배지
기술,💾 Historia de la Computación,💾,9,전문가,Computación Cuántica y Más Allá,"Qubits, algoritmos",500,
기술,💾 Historia de la Computación,💾,10,전문가,Futuro de la Computación,"Neuromórfica, IA integrada",500,💎 다이아몬드 배지
기술,🎮 Videojuegos e Industria del Gaming,🎮,1,탐험가,Los Primeros Videojuegos,"Pong, arcades, Atari",100,
기술,🎮 Videojuegos e Industria del Gaming,🎮,2,탐험가,Consolas y Guerra de Generaciones,"Nintendo, Sega, Sony, Microsoft",100,
기술,🎮 Videojuegos e Industria del Gaming,🎮,3,탐험가,PC Gaming y Online,"DOOM, MMOs, primeros esports",100,🥉 브론즈 배지
기술,🎮 Videojuegos e Industria del Gaming,🎮,4,견습생,Diseño de Juegos,"Mecánicas, loops, narrativa",200,
기술,🎮 Videojuegos e Industria del Gaming,🎮,5,견습생,Esports y Competición Profesional,"Ligas, premios, entrenamientos",200,
기술,🎮 Videojuegos e Industria del Gaming,🎮,6,견습생,Psicología del Juego y Gamificación,"Motivación, recompensas",200,🥈 실버 배지
기술,🎮 Videojuegos e Industria del Gaming,🎮,7,전문가,Industria y Modelos de Negocio,"AAA, indie, free-to-play",350,
기술,🎮 Videojuegos e Industria del Gaming,🎮,8,전문가,Controversias del Gaming,"Adicción, violencia, loot boxes",350,🥇 골드 배지
기술,🎮 Videojuegos e Industria del Gaming,🎮,9,전문가,Juegos como Arte y Educación,"Juegos serios, experiencias inmersivas",500,
기술,🎮 Videojuegos e Industria del Gaming,🎮,10,전문가,Futuro del Gaming,"VR/AR, cloud gaming",500,💎 다이아몬드 배지
기술,₿ Criptoeconomía y DeFi,₿,1,탐험가,Origen de Bitcoin,"Satoshi, problema del doble gasto",100,
기술,₿ Criptoeconomía y DeFi,₿,2,탐험가,¿Qué es Blockchain?,"Bloques, cadenas, consenso",100,
기술,₿ Criptoeconomía y DeFi,₿,3,탐험가,Criptomonedas Principales,"BTC, ETH y otras",100,🥉 브론즈 배지
기술,₿ Criptoeconomía y DeFi,₿,4,견습생,Smart Contracts,Programas que mueven dinero,200,
기술,₿ Criptoeconomía y DeFi,₿,5,견습생,Exchanges y Wallets,Cómo se compra y guarda cripto,200,
기술,₿ Criptoeconomía y DeFi,₿,6,견습생,Finanzas Descentralizadas (DeFi),"Préstamos, DEX, yield farming",200,🥈 실버 배지
기술,₿ Criptoeconomía y DeFi,₿,7,전문가,"Estafas, Riesgos y Burbujas","Rug pulls, hacks, volatilidad",350,
기술,₿ Criptoeconomía y DeFi,₿,8,전문가,Regulación y Narrativas,"Gobiernos, adopción",350,🥇 골드 배지
기술,₿ Criptoeconomía y DeFi,₿,9,전문가,Cripto más allá del Dinero,"DAOs, identidad, NFTs útiles",500,
기술,₿ Criptoeconomía y DeFi,₿,10,전문가,Escenarios Futuros de la Criptoeconomía,Infraestructura o nicho,500,💎 다이아몬드 배지
기술,📊 Ciencia de Datos y Big Data,📊,1,탐험가,Dato: El Nuevo Petróleo,Qué es un dato y por qué vale,100,
기술,📊 Ciencia de Datos y Big Data,📊,2,탐험가,Cómo se Recogen Datos,"Sensores, formularios, tracking",100,
기술,📊 Ciencia de Datos y Big Data,📊,3,탐험가,Bases de Datos y Almacenes,"SQL, NoSQL, data lakes",100,🥉 브론즈 배지
기술,📊 Ciencia de Datos y Big Data,📊,4,견습생,Analítica Descriptiva,"Dashboards, KPIs",200,
기술,📊 Ciencia de Datos y Big Data,📊,5,견습생,Analítica Predictiva,Modelos y pronósticos,200,
기술,📊 Ciencia de Datos y Big Data,📊,6,견습생,Analítica Prescriptiva,Recomendaciones automatizadas,200,🥈 실버 배지
기술,📊 Ciencia de Datos y Big Data,📊,7,전문가,Big Data en la Vida Real,"Retail, salud, transporte",350,
기술,📊 Ciencia de Datos y Big Data,📊,8,전문가,"Privacidad, Sesgos y Ética",Dilemas y casos,350,🥇 골드 배지
기술,📊 Ciencia de Datos y Big Data,📊,9,전문가,Arquitecturas Modernas de Datos,"Batch, streaming, lakehouse",500,
기술,📊 Ciencia de Datos y Big Data,📊,10,전문가,Hacia un Mundo Hiperpersonalizado,Riesgos y regulación,500,💎 다이아몬드 배지
기술,📡 Tecnologías de Comunicación,📡,1,탐험가,Telégrafo y Teléfono,Primer salto de la voz a distancia,100,
기술,📡 Tecnologías de Comunicación,📡,2,탐험가,Radio y Televisión,Llegada de los mass media,100,
기술,📡 Tecnologías de Comunicación,📡,3,탐험가,Satélites y Comunicaciones Globales,"Órbitas, enlaces",100,🥉 브론즈 배지
기술,📡 Tecnologías de Comunicación,📡,4,견습생,Internet y Protocolos Básicos,"TCP/IP, routers",200,
기술,📡 Tecnologías de Comunicación,📡,5,견습생,Wi-Fi y Redes Domésticas,Cómo se conectan tus dispositivos,200,
기술,📡 Tecnologías de Comunicación,📡,6,견습생,Redes Móviles: 1G a 4G,De voz analógica a datos,200,🥈 실버 배지
기술,📡 Tecnologías de Comunicación,📡,7,전문가,5G y Futuras Generaciones,"Latencia baja, IoT",350,
기술,📡 Tecnologías de Comunicación,📡,8,전문가,Seguridad y Vigilancia en Redes,"Interceptación, cifrado",350,🥇 골드 배지
기술,📡 Tecnologías de Comunicación,📡,9,전문가,Infraestructura Crítica y Resiliencia,Qué pasa si cae la red,500,
기술,📡 Tecnologías de Comunicación,📡,10,전문가,Comunicación del Futuro,"Redes cuánticas, espacio profundo",500,💎 다이아몬드 배지
인문학,🎬 Historia del Cine y el Documental,🎬,1,탐험가,Nacimiento del Cine,"Lumière, Méliès y las primeras proyecciones",100,
인문학,🎬 Historia del Cine y el Documental,🎬,2,탐험가,Hollywood Clásico,"Estudios, sistema de estrellas, cine mudo a sonoro",100,
인문학,🎬 Historia del Cine y el Documental,🎬,3,탐험가,Nueva Ola y Cine de Autor,"Truffaut, Godard y otros movimientos",100,🥉 브론즈 배지
인문학,🎬 Historia del Cine y el Documental,🎬,4,견습생,Origen del Documental,"Nanook, propaganda, cine etnográfico",200,
인문학,🎬 Historia del Cine y el Documental,🎬,5,견습생,Estilos de Documental,"Observacional, participativo, ensayo",200,
인문학,🎬 Historia del Cine y el Documental,🎬,6,견습생,Documental de Naturaleza y Ciencia,"BBC, National Geographic, formatos",200,🥈 실버 배지
인문학,🎬 Historia del Cine y el Documental,🎬,7,전문가,Documental de Denuncia Social,Casos que cambiaron leyes y conciencias,350,
인문학,🎬 Historia del Cine y el Documental,🎬,8,전문가,Docuseries y Plataformas,"Streaming, true crime, formatos seriales",350,🥇 골드 배지
인문학,🎬 Historia del Cine y el Documental,🎬,9,전문가,Lenguaje y Ética del Documental,"Manipulación, puesta en escena, límites",500,
인문학,🎬 Historia del Cine y el Documental,🎬,10,전문가,El Futuro del Documental con IA,"Producción automatizada, personalización",500,💎 다이아몬드 배지
인문학,📚 Literatura Universal,📚,1,탐험가,"Mitos, Epopeyas y Textos Fundacionales","Gilgamesh, Ilíada, textos sagrados",100,
인문학,📚 Literatura Universal,📚,2,탐험가,Teatro Clásico y Tragedia,"Sófocles, Shakespeare",100,
인문학,📚 Literatura Universal,📚,3,탐험가,Novela Moderna,Del siglo XIX al realismo,100,🥉 브론즈 배지
인문학,📚 Literatura Universal,📚,4,견습생,Realismo y Naturalismo,"Tolstói, Zola, Galdós",200,
인문학,📚 Literatura Universal,📚,5,견습생,Vanguardias y Modernismo,"Joyce, Kafka, Proust",200,
인문학,📚 Literatura Universal,📚,6,견습생,Literaturas no Occidentales,"Autores clave de Asia, África, Latinoamérica",200,🥈 실버 배지
인문학,📚 Literatura Universal,📚,7,전문가,Boom Latinoamericano,"García Márquez, Cortázar, Vargas Llosa",350,
인문학,📚 Literatura Universal,📚,8,전문가,Literatura Contemporánea,"Posmodernidad, autoficción, nuevos formatos",350,🥇 골드 배지
인문학,📚 Literatura Universal,📚,9,전문가,Adaptaciones al Cine y la TV,Cómo cambian las historias,500,
인문학,📚 Literatura Universal,📚,10,전문가,IA y Escritura del Futuro,"Modelos generativos, coautoría",500,💎 다이아몬드 배지
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,1,탐험가,Teatro Griego y Romano,"Tragedia, comedia, anfiteatros",100,
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,2,탐험가,Teatro Medieval y Renacentista,"Autos, Shakespeare",100,
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,3,탐험가,Ópera y Ballet,"Nacimiento de la ópera, grandes compositores",100,🥉 브론즈 배지
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,4,견습생,Teatro del Siglo XIX,"Realismo, melodrama",200,
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,5,견습생,Vanguardias del Siglo XX,"Brecht, Artaud, teatro del absurdo",200,
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,6,견습생,Teatro Musical y Broadway,"Musical moderno, grandes éxitos",200,🥈 실버 배지
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,7,전문가,Teatro Político y Social,Obras que cuestionan el poder,350,
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,8,전문가,Performance y Artes Vivas,"Happening, body art",350,🥇 골드 배지
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,9,전문가,Nuevos Medios Escénicos,"Proyecciones, VR, experiencias inmersivas",500,
인문학,🎭 Historia del Teatro y Artes Escénicas,🎭,10,전문가,El Futuro del Teatro,"Hibridación digital, participación del público",500,💎 다이아몬드 배지
인문학,📷 Historia de la Fotografía y Fotoperiodismo,📷,1,탐험가,Primeras Fotografías,"Daguerrotipos, Niepce, Daguerre",100,
