Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
人文,🏗️ Arquitectura Mundial,🏗️,7,行家,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
人文,🏗️ Arquitectura Mundial,🏗️,8,行家,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 黄金徽章
人文,🏗️ Arquitectura Mundial,🏗️,9,专家,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
人文,🏗️ Arquitectura Mundial,🏗️,10,专家,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 钻石徽章
自然,🤿 Océano y Exploración Submarina,🤿,1,探险家,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
自然,🤿 Océano y Exploración Submarina,🤿,2,探险家,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
自然,🤿 Océano y Exploración Submarina,🤿,3,探险家,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 青铜徽章
自然,🤿 Océano y Exploración Submarina,🤿,4,学徒,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
自然,🤿 Océano y Exploración Submarina,🤿,5,学徒,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
自然,🤿 Océano y Exploración Submarina,🤿,6,学徒,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 白银徽章
自然,🤿 Océano y Exploración Submarina,🤿,7,行家,Minería Submarina,"Recursos, nódulos, controversia",350,
自然,🤿 Océano y Exploración Submarina,🤿,8,行家,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 黄金徽章
自然,🤿 Océano y Exploración Submarina,🤿,9,专家,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
自然,🤿 Océano y Exploración Submarina,🤿,10,专家,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 钻石徽章
技术,💻 Civilización Digital,💻,1,探险家,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
技术,💻 Civilización Digital,💻,2,探险家,Redes Sociales,"Facebook, Twitter, impacto social",100,
技术,💻 Civilización Digital,💻,3,探险家,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 青铜徽章
技术,💻 Civilización Digital,💻,4,学徒,Big Data,"Datos masivos, análisis, valor",200,
技术,💻 Civilización Digital,💻,5,学徒,Cloud Computing,"La nube, servicios, infraestructura",200,
技术,💻 Civilización Digital,💻,6,学徒,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 白银徽章
技术,💻 Civilización Digital,💻,7,行家,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
技术,💻 Civilización Digital,💻,8,行家,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 黄金徽章
技术,💻 Civilización Digital,💻,9,专家,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
技术,💻 Civilización Digital,💻,10,专家,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 钻石徽章
科学,🦕 Dinosaurios y Paleontología,🦕,1,探险家,Los Primeros Fósiles,"Qué son, cómo se forman",100,
科学,🦕 Dinosaurios y Paleontología,🦕,2,探险家,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
科学,🦕 Dinosaurios y Paleontología,🦕,3,探险家,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 青铜徽章
科学,🦕 Dinosaurios y Paleontología,🦕,4,学徒,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
科学,🦕 Dinosaurios y Paleontología,🦕,5,学徒,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
科学,🦕 Dinosaurios y Paleontología,🦕,6,学徒,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 白银徽章
科学,🦕 Dinosaurios y Paleontología,🦕,7,行家,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
科学,🦕 Dinosaurios y Paleontología,🦕,8,行家,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 黄金徽章
科学,🦕 Dinosaurios y Paleontología,🦕,9,专家,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
科学,🦕 Dinosaurios y Paleontología,🦕,10,专家,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 钻石徽章
社会,👑 Liderazgo y Estrategia,👑,1,探险家,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
社会,👑 Liderazgo y Estrategia,👑,2,探险家,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
社会,👑 Liderazgo y Estrategia,👑,3,探险家,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 青铜徽章
社会,👑 Liderazgo y Estrategia,👑,4,学徒,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
社会,👑 Liderazgo y Estrategia,👑,5,学徒,Negociación y Persuasión,"Harvard method, influencia",200,
社会,👑 Liderazgo y Estrategia,👑,6,学徒,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 白银徽章
社会,👑 Liderazgo y Estrategia,👑,7,行家,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
社会,👑 Liderazgo y Estrategia,👑,8,行家,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 黄金徽章
社会,👑 Liderazgo y Estrategia,👑,9,专家,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
社会,👑 Liderazgo y Estrategia,👑,10,专家,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 钻石徽章
人文,🏺 Antropología Cultural,🏺,1,探险家,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
人文,🏺 Antropología Cultural,🏺,2,探险家,Tribus y Civilizaciones,De nómadas a imperios,100,
人文,🏺 Antropología Cultural,🏺,3,探险家,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 青铜徽章
人文,🏺 Antropología Cultural,🏺,4,学徒,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
人文,🏺 Antropología Cultural,🏺,5,学徒,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
人文,🏺 Antropología Cultural,🏺,6,学徒,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 白银徽章
人文,🏺 Antropología Cultural,🏺,7,行家,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
人文,🏺 Antropología Cultural,🏺,8,行家,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 黄金徽章
人文,🏺 Antropología Cultural,🏺,9,专家,Antropología Digital,"Culturas online, identidad virtual",500,
人文,🏺 Antropología Cultural,🏺,10,专家,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 钻石徽章
技术,⚡ Energía y Sostenibilidad,⚡,1,探险家,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
技术,⚡ Energía y Sostenibilidad,⚡,2,探险家,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
技术,⚡ Energía y Sostenibilidad,⚡,3,探险家,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 青铜徽章
技术,⚡ Energía y Sostenibilidad,⚡,4,学徒,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
技术,⚡ Energía y Sostenibilidad,⚡,5,学徒,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
技术,⚡ Energía y Sostenibilidad,⚡,6,学徒,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 白银徽章
技术,⚡ Energía y Sostenibilidad,⚡,7,行家,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
技术,⚡ Energía y Sostenibilidad,⚡,8,行家,Transición Energética,"Abandono del carbón, políticas",350,🥇 黄金徽章
技术,⚡ Energía y Sostenibilidad,⚡,9,专家,Fusión Nuclear,El santo grial energético,500,
技术,⚡ Energía y Sostenibilidad,⚡,10,专家,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 钻石徽章
自然,🔮 Misterios y Fenómenos,🔮,1,探险家,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
自然,🔮 Misterios y Fenómenos,🔮,2,探险家,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
自然,🔮 Misterios y Fenómenos,🔮,3,探险家,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 青铜徽章
自然,🔮 Misterios y Fenómenos,🔮,4,学徒,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
自然,🔮 Misterios y Fenómenos,🔮,5,学徒,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
自然,🔮 Misterios y Fenómenos,🔮,6,学徒,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 白银徽章
自然,🔮 Misterios y Fenómenos,🔮,7,行家,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
自然,🔮 Misterios y Fenómenos,🔮,8,行家,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 黄金徽章
自然,🔮 Misterios y Fenómenos,🔮,9,专家,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
自然,🔮 Misterios y Fenómenos,🔮,10,专家,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 钻石徽章
健康,🧬 Microbiología y Virus,🧬,1,探险家,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
健康,🧬 Microbiología y Virus,🧬,2,探险家,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
健康,🧬 Microbiología y Virus,🧬,3,探险家,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 青铜徽章
健康,🧬 Microbiología y Virus,🧬,4,学徒,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
健康,🧬 Microbiología y Virus,🧬,5,学徒,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
健康,🧬 Microbiología y Virus,🧬,6,学徒,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 白银徽章
健康,🧬 Microbiología y Virus,🧬,7,行家,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
健康,🧬 Microbiología y Virus,🧬,8,行家,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 黄金徽章
健康,🧬 Microbiología y Virus,🧬,9,专家,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
健康,🧬 Microbiología y Virus,🧬,10,专家,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 钻石徽章
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,1,探险家,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,2,探险家,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,3,探险家,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 青铜徽章
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,4,学徒,Marte: El Vecino Sospechoso,"Historia del agua, misiones, signos de vida pasada",200,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,5,学徒,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,6,学徒,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 白银徽章
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,7,行家,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,8,行家,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 黄金徽章
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,9,专家,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,10,专家,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 钻石徽章
科学,☀️ Clima Espacial y Tormentas Solares,☀️,1,探险家,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,2,探险家,Viento Solar,"Partículas cargadas, campo magnético",100,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,3,探险家,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 青铜徽章
科学,☀️ Clima Espacial y Tormentas Solares,☀️,4,学徒,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,5,学徒,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,6,学徒,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 白银徽章
科学,☀️ Clima Espacial y Tormentas Solares,☀️,7,行家,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,8,行家,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 黄金徽章
科学,☀️ Clima Espacial y Tormentas Solares,☀️,9,专家,Escenarios de Evento Extremo,Impacto económico y social,500,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,10,专家,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 钻石徽章
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,1,探险家,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,2,探险家,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,3,探险家,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 青铜徽章
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,4,学徒,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,5,学徒,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,6,学徒,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 白银徽章
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,7,行家,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,8,行家,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 黄金徽章
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,9,专家,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,10,专家,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 钻石徽章
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,1,探险家,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,2,探险家,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,3,探险家,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 青铜徽章
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,4,学徒,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,5,学徒,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,6,学徒,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 白银徽章
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,7,行家,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,8,行家,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 黄金徽章
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,9,专家,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,10,专家,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 钻石徽章
技术,💾 Historia de la Computación,💾,1,探险家,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
技术,💾 Historia de la Computación,💾,2,探险家,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
技术,💾 Historia de la Computación,💾,3,探险家,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 青铜徽章
技术,💾 Historia de la Computación,💾,4,学徒,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
技术,💾 Historia de la Computación,💾,5,学徒,Internet y la Web,"ARPANET, HTTP, navegadores",200,
技术,💾 Historia de la Computación,💾,6,学徒,"Portátiles, Smartphones y la Era Móvil","iPhone, Android",200,🥈 白银徽章
技术,💾 Historia de la Computación,💾,7,行家,Software Libre y Open Source,"Linux, proyectos colaborativos",350,
技术,💾 Historia de la Computación,💾,8,行家,"Nubes, Contenedores y DevOps",Cómo se despliega hoy el software,350,🥇 黄金徽章
技术,💾 Historia de la Computación,💾,9,专家,Computación Cuántica y Más Allá,"Qubits, algoritmos",500,
技术,💾 Historia de la Computación,💾,10,专家,Futuro de la Computación,"Neuromórfica, IA integrada",500,💎 钻石徽章
技术,🎮 Videojuegos e Industria del Gaming,🎮,1,探险家,Los Primeros Videojuegos,"Pong, arcades, Atari",100,
技术,🎮 Videojuegos e Industria del Gaming,🎮,2,探险家,Consolas y Guerra de Generaciones,"Nintendo, Sega, Sony, Microsoft",100,
技术,🎮 Videojuegos e Industria del Gaming,🎮,3,探险家,PC Gaming y Online,"DOOM, MMOs, primeros esports",100,🥉 青铜徽章
技术,🎮 Videojuegos e Industria del Gaming,🎮,4,学徒,Diseño de Juegos,"Mecánicas, loops, narrativa",200,
技术,🎮 Videojuegos e Industria del Gaming,🎮,5,学徒,Esports y Competición Profesional,"Ligas, premios, entrenamientos",200,
技术,🎮 Videojuegos e Industria del Gaming,🎮,6,学徒,Psicología del Juego y Gamificación,"Motivación, recompensas",200,🥈 白银徽章
技术,🎮 Videojuegos e Industria del Gaming,🎮,7,行家,Industria y Modelos de Negocio,"AAA, indie, free-to-play",350,
技术,🎮 Videojuegos e Industria del Gaming,🎮,8,行家,Controversias del Gaming,"Adicción, violencia, loot boxes",350,🥇 黄金徽章
技术,🎮 Videojuegos e Industria del Gaming,🎮,9,专家,Juegos como Arte y Educación,"Juegos serios, experiencias inmersivas",500,
技术,🎮 Videojuegos e Industria del Gaming,🎮,10,专家,Futuro del Gaming,"VR/AR, cloud gaming",500,💎 钻石徽章
技术,₿ Criptoeconomía y DeFi,₿,1,探险家,Origen de Bitcoin,"Satoshi, problema del doble gasto",100,
技术,₿ Criptoeconomía y DeFi,₿,2,探险家,¿Qué es Blockchain?,"Bloques, cadenas, consenso",100,
技术,₿ Criptoeconomía y DeFi,₿,3,探险家,Criptomonedas Principales,"BTC, ETH y otras",100,🥉 青铜徽章
技术,₿ Criptoeconomía y DeFi,₿,4,学徒,Smart Contracts,Programas que mueven dinero,200,
技术,₿ Criptoeconomía y DeFi,₿,5,学徒,Exchanges y Wallets,Cómo se compra y guarda cripto,200,
技术,₿ Criptoeconomía y DeFi,₿,6,学徒,Finanzas Descentralizadas (DeFi),"Préstamos, DEX, yield farming",200,🥈 白银徽章
技术,₿ Criptoeconomía y DeFi,₿,7,行家,"Estafas, Riesgos y Burbujas","Rug pulls, hacks, volatilidad",350,
技术,₿ Criptoeconomía y DeFi,₿,8,行家,Regulación y Narrativas,"Gobiernos, adopción",350,🥇 黄金徽章
技术,₿ Criptoeconomía y DeFi,₿,9,专家,Cripto más allá del Dinero,"DAOs, identidad, NFTs útiles",500,
技术,₿ Criptoeconomía y DeFi,₿,10,专家,Escenarios Futuros de la Criptoeconomía,Infraestructura o nicho,500,💎 钻石徽章
技术,📊 Ciencia de Datos y Big Data,📊,1,探险家,Dato: El Nuevo Petróleo,Qué es un dato y por qué vale,100,
技术,📊 Ciencia de Datos y Big Data,📊,2,探险家,Cómo se Recogen Datos,"Sensores, formularios, tracking",100,
技术,📊 Ciencia de Datos y Big Data,📊,3,探险家,Bases de Datos y Almacenes,"SQL, NoSQL, data lakes",100,🥉 青铜徽章
技术,📊 Ciencia de Datos y Big Data,📊,4,学徒,Analítica Descriptiva,"Dashboards, KPIs",200,
技术,📊 Ciencia de Datos y Big Data,📊,5,学徒,Analítica Predictiva,Modelos y pronósticos,200,
技术,📊 Ciencia de Datos y Big Data,📊,6,学徒,Analítica Prescriptiva,Recomendaciones automatizadas,200,🥈 白银徽章
技术,📊 Ciencia de Datos y Big Data,📊,7,行家,Big Data en la Vida Real,"Retail, salud, transporte",350,
技术,📊 Ciencia de Datos y Big Data,📊,8,行家,"Privacidad, Sesgos y Ética",Dilemas y casos,350,🥇 黄金徽章
技术,📊 Ciencia de Datos y Big Data,📊,9,专家,Arquitecturas Modernas de Datos,"Batch, streaming, lakehouse",500,
技术,📊 Ciencia de Datos y Big Data,📊,10,专家,Hacia un Mundo Hiperpersonalizado,Riesgos y regulación,500,💎 钻石徽章
技术,📡 Tecnologías de Comunicación,📡,1,探险家,Telégrafo y Teléfono,Primer salto de la voz a distancia,100,
技术,📡 Tecnologías de Comunicación,📡,2,探险家,Radio y Televisión,Llegada de los mass media,100,
技术,📡 Tecnologías de Comunicación,📡,3,探险家,Satélites y Comunicaciones Globales,"Órbitas, enlaces",100,🥉 青铜徽章
技术,📡 Tecnologías de Comunicación,📡,4,学徒,Internet y Protocolos Básicos,"TCP/IP, routers",200,
技术,📡 Tecnologías de Comunicación,📡,5,学徒,Wi-Fi y Redes Domésticas,Cómo se conectan tus dispositivos,200,
技术,📡 Tecnologías de Comunicación,📡,6,学徒,Redes Móviles: 1G a 4G,De voz analógica a datos,200,🥈 白银徽章
技术,📡 Tecnologías de Comunicación,📡,7,行家,5G y Futuras Generaciones,"Latencia baja, IoT",350,
技术,📡 Tecnologías de Comunicación,📡,8,行家,Seguridad y Vigilancia en Redes,"Interceptación, cifrado",350,🥇 黄金徽章
技术,📡 Tecnologías de Comunicación,📡,9,专家,Infraestructura Crítica y Resiliencia,Qué pasa si cae la red,500,
技术,📡 Tecnologías de Comunicación,📡,10,专家,Comunicación del Futuro,"Redes cuánticas, espacio profundo",500,💎 钻石徽章
人文,🎬 Historia del Cine y el Documental,🎬,1,探险家,Nacimiento del Cine,"Lumière, Méliès y las primeras proyecciones",100,
人文,🎬 Historia del Cine y el Documental,🎬,2,探险家,Hollywood Clásico,"Estudios, sistema de estrellas, cine mudo a sonoro",100,
人文,🎬 Historia del Cine y el Documental,🎬,3,探险家,Nueva Ola y Cine de Autor,"Truffaut, Godard y otros movimientos",100,🥉 青铜徽章
人文,🎬 Historia del Cine y el Documental,🎬,4,学徒,Origen del Documental,"Nanook, propaganda, cine etnográfico",200,
人文,🎬 Historia del Cine y el Documental,🎬,5,学徒,Estilos de Documental,"Observacional, participativo, ensayo",200,
人文,🎬 Historia del Cine y el Documental,🎬,6,学徒,Documental de Naturaleza y Ciencia,"BBC, National Geographic, formatos",200,🥈 白银徽章
人文,🎬 Historia del Cine y el Documental,🎬,7,行家,Documental de Denuncia Social,Casos que cambiaron leyes y conciencias,350,
人文,🎬 Historia del Cine y el Documental,🎬,8,行家,Docuseries y Plataformas,"Streaming, true crime, formatos seriales",350,🥇 黄金徽章
人文,🎬 Historia del Cine y el Documental,🎬,9,专家,Lenguaje y Ética del Documental,"Manipulación, puesta en escena, límites",500,
人文,🎬 Historia del Cine y el Documental,🎬,10,专家,El Futuro del Documental con IA,"Producción automatizada, personalización",500,💎 钻石徽章
人文,📚 Literatura Universal,📚,1,探险家,"Mitos, Epopeyas y Textos Fundacionales","Gilgamesh, Ilíada, textos sagrados",100,
人文,📚 Literatura Universal,📚,2,探险家,Teatro Clásico y Tragedia,"Sófocles, Shakespeare",100,
人文,📚 Literatura Universal,📚,3,探险家,Novela Moderna,Del siglo XIX al realismo,100,🥉 青铜徽章
人文,📚 Literatura Universal,📚,4,学徒,Realismo y Naturalismo,"Tolstói, Zola, Galdós",200,
人文,📚 Literatura Universal,📚,5,学徒,Vanguardias y Modernismo,"Joyce, Kafka, Proust",200,
人文,📚 Literatura Universal,📚,6,学徒,Literaturas no Occidentales,"Autores clave de Asia, África, Latinoamérica",200,🥈 白银徽章
人文,📚 Literatura Universal,📚,7,行家,Boom Latinoamericano,"García Márquez, Cortázar, Vargas Llosa",350,
人文,📚 Literatura Universal,📚,8,行家,Literatura Contemporánea,"Posmodernidad, autoficción, nuevos formatos",350,🥇 黄金徽章
人文,📚 Literatura Universal,📚,9,专家,Adaptaciones al Cine y la TV,Cómo cambian las historias,500,
人文,📚 Literatura Universal,📚,10,专家,IA y Escritura del Futuro,"Modelos generativos, coautoría",500,💎 钻石徽章
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,1,探险家,Teatro Griego y Romano,"Tragedia, comedia, anfiteatros",100,
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,2,探险家,Teatro Medieval y Renacentista,"Autos, Shakespeare",100,
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,3,探险家,Ópera y Ballet,"Nacimiento de la ópera, grandes compositores",100,🥉 青铜徽章
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,4,学徒,Teatro del Siglo XIX,"Realismo, melodrama",200,
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,5,学徒,Vanguardias del Siglo XX,"Brecht, Artaud, teatro del absurdo",200,
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,6,学徒,Teatro Musical y Broadway,"Musical moderno, grandes éxitos",200,🥈 白银徽章
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,7,行家,Teatro Político y Social,Obras que cuestionan el poder,350,
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,8,行家,Performance y Artes Vivas,"Happening, body art",350,🥇 黄金徽章
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,9,专家,Nuevos Medios Escénicos,"Proyecciones, VR, experiencias inmersivas",500,
人文,🎭 Historia del Teatro y Artes Escénicas,🎭,10,专家,El Futuro del Teatro,"Hibridación digital, participación del público",500,💎 钻石徽章
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,1,探险家,Primeras Fotografías,"Daguerrotipos, Niepce, Daguerre",100,
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,2,探险家,Retrato y Estudio,La fotografía como lujo,100,
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,3,探险家,Fotografía Documental Temprana,"Vida urbana, colonias, guerra de Crimea",100,🥉 青铜徽章
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,4,学徒,Grandes Guerras en Imágenes,"WWI, WWII, impacto en la opinión pública",200,
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,5,学徒,Agencias y Revistas Icónicas,"Magnum, LIFE",200,
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,6,学徒,Fotografía de Calle y Autoral,"Cartier-Bresson, Vivian Maier",200,🥈 白银徽章
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,7,行家,Fotoperiodismo en la Era Digital,"24/7 news, redes sociales",350,
人文,📷 Historia de la Fotografía y Fotoperiodismo,📷,8,行家,Manipulación y Fake Images,"Edición, deepfakes, ética",350,🥇 黄金徽章
