Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
Технологии,🦾 Robótica e Ingeniería,🦾,10,Эксперт,Robots Conscientes,"IA embodied, derechos de robots, ética",500,💎 Бриллиантовый значок
История,⚔️ Guerras Mundiales,⚔️,1,Исследователь,Causas de la Gran Guerra,"Alianzas, imperialismo, Sarajevo",100,
История,⚔️ Guerras Mundiales,⚔️,2,Исследователь,Trincheras: WWI,"Guerra de desgaste, gas, Somme",100,
История,⚔️ Guerras Mundiales,⚔️,3,Исследователь,El Tratado de Versalles,"Consecuencias, humillación, semillas",100,🥉 Бронзовый значок
История,⚔️ Guerras Mundiales,⚔️,4,Ученик,Ascenso del Nazismo,"Hitler, propaganda, Tercer Reich",200,
История,⚔️ Guerras Mundiales,⚔️,5,Ученик,Batallas Decisivas WWII,"Stalingrado, Midway, Normandía",200,
История,⚔️ Guerras Mundiales,⚔️,6,Ученик,El Holocausto,"Genocidio, campos, memoria",200,🥈 Серебряный значок
История,⚔️ Guerras Mundiales,⚔️,7,Ценитель,El Frente del Pacífico,"Pearl Harbor, Iwo Jima, Hiroshima",350,
История,⚔️ Guerras Mundiales,⚔️,8,Ценитель,Espionaje y Criptografía,"Enigma, Turing, agentes dobles",350,🥇 Золотой значок
История,⚔️ Guerras Mundiales,⚔️,9,Эксперт,Nüremberg y Justicia,"Juicios, derecho internacional",500,
История,⚔️ Guerras Mundiales,⚔️,10,Эксперт,Lecciones para el Siglo XXI,"Paralelos, prevención, memoria",500,💎 Бриллиантовый значок
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,1,Исследователь,Pirámides y Templos,"Egipto, Grecia, Angkor Wat",100,
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,2,Исследователь,Roma y sus Monumentos,"Coliseo, acueductos, Panteón",100,
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,3,Исследователь,Catedrales Góticas,"Notre-Dame, vitrales, arbotantes",100,🥉 Бронзовый значок
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,4,Ученик,Renacimiento y Barroco,"Brunelleschi, Bernini, Versalles",200,
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,5,Ученик,Rascacielos y Acero,"Chicago, Empire State, ingeniería",200,
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,6,Ученик,Bauhaus y Modernismo,"Le Corbusier, Mies van der Rohe",200,🥈 Серебряный значок
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,7,Ценитель,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,8,Ценитель,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 Золотой значок
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,9,Эксперт,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
Гуманитарные науки,🏗️ Arquitectura Mundial,🏗️,10,Эксперт,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 Бриллиантовый значок
Природа,🤿 Océano y Exploración Submarina,🤿,1,Исследователь,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
Природа,🤿 Océano y Exploración Submarina,🤿,2,Исследователь,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
Природа,🤿 Océano y Exploración Submarina,🤿,3,Исследователь,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 Бронзовый значок
Природа,🤿 Océano y Exploración Submarina,🤿,4,Ученик,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
Природа,🤿 Océano y Exploración Submarina,🤿,5,Ученик,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
Природа,🤿 Océano y Exploración Submarina,🤿,6,Ученик,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 Серебряный значок
Природа,🤿 Océano y Exploración Submarina,🤿,7,Ценитель,Minería Submarina,"Recursos, nódulos, controversia",350,
Природа,🤿 Océano y Exploración Submarina,🤿,8,Ценитель,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 Золотой значок
Природа,🤿 Océano y Exploración Submarina,🤿,9,Эксперт,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
Природа,🤿 Océano y Exploración Submarina,🤿,10,Эксперт,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 Бриллиантовый значок
Технологии,💻 Civilización Digital,💻,1,Исследователь,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
Технологии,💻 Civilización Digital,💻,2,Исследователь,Redes Sociales,"Facebook, Twitter, impacto social",100,
Технологии,💻 Civilización Digital,💻,3,Исследователь,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 Бронзовый значок
Технологии,💻 Civilización Digital,💻,4,Ученик,Big Data,"Datos masivos, análisis, valor",200,
Технологии,💻 Civilización Digital,💻,5,Ученик,Cloud Computing,"La nube, servicios, infraestructura",200,
Технологии,💻 Civilización Digital,💻,6,Ученик,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 Серебряный значок
Технологии,💻 Civilización Digital,💻,7,Ценитель,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
Технологии,💻 Civilización Digital,💻,8,Ценитель,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 Золотой значок
Технологии,💻 Civilización Digital,💻,9,Эксперт,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
Технологии,💻 Civilización Digital,💻,10,Эксперт,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 Бриллиантовый значок
Наука,🦕 Dinosaurios y Paleontología,🦕,1,Исследователь,Los Primeros Fósiles,"Qué son, cómo se forman",100,
Наука,🦕 Dinosaurios y Paleontología,🦕,2,Исследователь,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
Наука,🦕 Dinosaurios y Paleontología,🦕,3,Исследователь,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 Бронзовый значок
Наука,🦕 Dinosaurios y Paleontología,🦕,4,Ученик,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
Наука,🦕 Dinosaurios y Paleontología,🦕,5,Ученик,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
Наука,🦕 Dinosaurios y Paleontología,🦕,6,Ученик,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 Серебряный значок
Наука,🦕 Dinosaurios y Paleontología,🦕,7,Ценитель,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
Наука,🦕 Dinosaurios y Paleontología,🦕,8,Ценитель,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 Золотой значок
Наука,🦕 Dinosaurios y Paleontología,🦕,9,Эксперт,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
Наука,🦕 Dinosaurios y Paleontología,🦕,10,Эксперт,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 Бриллиантовый значок
Общество,👑 Liderazgo y Estrategia,👑,1,Исследователь,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
Общество,👑 Liderazgo y Estrategia,👑,2,Исследователь,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
Общество,👑 Liderazgo y Estrategia,👑,3,Исследователь,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 Бронзовый значок
Общество,👑 Liderazgo y Estrategia,👑,4,Ученик,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
Общество,👑 Liderazgo y Estrategia,👑,5,Ученик,Negociación y Persuasión,"Harvard method, influencia",200,
Общество,👑 Liderazgo y Estrategia,👑,6,Ученик,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 Серебряный значок
Общество,👑 Liderazgo y Estrategia,👑,7,Ценитель,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
Общество,👑 Liderazgo y Estrategia,👑,8,Ценитель,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 Золотой значок
Общество,👑 Liderazgo y Estrategia,👑,9,Эксперт,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
Общество,👑 Liderazgo y Estrategia,👑,10,Эксперт,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 Бриллиантовый значок
Гуманитарные науки,🏺 Antropología Cultural,🏺,1,Исследователь,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
Гуманитарные науки,🏺 Antropología Cultural,🏺,2,Исследователь,Tribus y Civilizaciones,De nómadas a imperios,100,
Гуманитарные науки,🏺 Antropología Cultural,🏺,3,Исследователь,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 Бронзовый значок
Гуманитарные науки,🏺 Antropología Cultural,🏺,4,Ученик,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
Гуманитарные науки,🏺 Antropología Cultural,🏺,5,Ученик,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
Гуманитарные науки,🏺 Antropología Cultural,🏺,6,Ученик,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 Серебряный значок
Гуманитарные науки,🏺 Antropología Cultural,🏺,7,Ценитель,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
Гуманитарные науки,🏺 Antropología Cultural,🏺,8,Ценитель,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 Золотой значок
Гуманитарные науки,🏺 Antropología Cultural,🏺,9,Эксперт,Antropología Digital,"Culturas online, identidad virtual",500,
Гуманитарные науки,🏺 Antropología Cultural,🏺,10,Эксперт,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 Бриллиантовый значок
Технологии,⚡ Energía y Sostenibilidad,⚡,1,Исследователь,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
Технологии,⚡ Energía y Sostenibilidad,⚡,2,Исследователь,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
Технологии,⚡ Energía y Sostenibilidad,⚡,3,Исследователь,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 Бронзовый значок
Технологии,⚡ Energía y Sostenibilidad,⚡,4,Ученик,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
Технологии,⚡ Energía y Sostenibilidad,⚡,5,Ученик,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
Технологии,⚡ Energía y Sostenibilidad,⚡,6,Ученик,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 Серебряный значок
Технологии,⚡ Energía y Sostenibilidad,⚡,7,Ценитель,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
Технологии,⚡ Energía y Sostenibilidad,⚡,8,Ценитель,Transición Energética,"Abandono del carbón, políticas",350,🥇 Золотой значок
Технологии,⚡ Energía y Sostenibilidad,⚡,9,Эксперт,Fusión Nuclear,El santo grial energético,500,
Технологии,⚡ Energía y Sostenibilidad,⚡,10,Эксперт,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 Бриллиантовый значок
Природа,🔮 Misterios y Fenómenos,🔮,1,Исследователь,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
Природа,🔮 Misterios y Fenómenos,🔮,2,Исследователь,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
Природа,🔮 Misterios y Fenómenos,🔮,3,Исследователь,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 Бронзовый значок
Природа,🔮 Misterios y Fenómenos,🔮,4,Ученик,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
Природа,🔮 Misterios y Fenómenos,🔮,5,Ученик,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
Природа,🔮 Misterios y Fenómenos,🔮,6,Ученик,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 Серебряный значок
Природа,🔮 Misterios y Fenómenos,🔮,7,Ценитель,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
Природа,🔮 Misterios y Fenómenos,🔮,8,Ценитель,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 Золотой значок
Природа,🔮 Misterios y Fenómenos,🔮,9,Эксперт,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
Природа,🔮 Misterios y Fenómenos,🔮,10,Эксперт,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 Бриллиантовый значок
Здоровье,🧬 Microbiología y Virus,🧬,1,Исследователь,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
Здоровье,🧬 Microbiología y Virus,🧬,2,Исследователь,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
Здоровье,🧬 Microbiología y Virus,🧬,3,Исследователь,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 Бронзовый значок
Здоровье,🧬 Microbiología y Virus,🧬,4,Ученик,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
Здоровье,🧬 Microbiología y Virus,🧬,5,Ученик,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
Здоровье,🧬 Microbiología y Virus,🧬,6,Ученик,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 Серебряный значок
Здоровье,🧬 Microbiología y Virus,🧬,7,Ценитель,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
Здоровье,🧬 Microbiología y Virus,🧬,8,Ценитель,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 Золотой значок
Здоровье,🧬 Microbiología y Virus,🧬,9,Эксперт,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
Здоровье,🧬 Microbiología y Virus,🧬,10,Эксперт,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 Бриллиантовый значок
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,1,Исследователь,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,2,Исследователь,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,3,Исследователь,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 Бронзовый значок
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,4,Ученик,Marte: El Vecino Sospechoso,"Historia del agua, misiones, signos de vida pasada",200,
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,5,Ученик,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,6,Ученик,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 Серебряный значок
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,7,Ценитель,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,8,Ценитель,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 Золотой значок
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,9,Эксперт,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
Наука,🪐 Astrobiología y Búsqueda de Vida,🪐,10,Эксперт,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 Бриллиантовый значок
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,1,Исследователь,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,2,Исследователь,Viento Solar,"Partículas cargadas, campo magnético",100,
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,3,Исследователь,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 Бронзовый значок
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,4,Ученик,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,5,Ученик,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,6,Ученик,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 Серебряный значок
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,7,Ценитель,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,8,Ценитель,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 Золотой значок
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,9,Эксперт,Escenarios de Evento Extremo,Impacto económico y social,500,
Наука,☀️ Clima Espacial y Tormentas Solares,☀️,10,Эксперт,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 Бриллиантовый значок
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,1,Исследователь,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,2,Исследователь,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,3,Исследователь,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 Бронзовый значок
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,4,Ученик,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,5,Ученик,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,6,Ученик,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 Серебряный значок
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,7,Ценитель,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,8,Ценитель,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 Золотой значок
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,9,Эксперт,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
Здоровье,🦾 Biohacking y Cuerpo Mejorado,🦾,10,Эксперт,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 Бриллиантовый значок
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,1,Исследователь,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,2,Исследователь,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,3,Исследователь,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 Бронзовый значок
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,4,Ученик,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,5,Ученик,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,6,Ученик,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 Серебряный значок
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,7,Ценитель,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,8,Ценитель,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 Золотой значок
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,9,Эксперт,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
Здоровье,😷 Epidemiología y Enfermedades Infecciosas,😷,10,Эксперт,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 Бриллиантовый значок
Технологии,💾 Historia de la Computación,💾,1,Исследователь,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
Технологии,💾 Historia de la Computación,💾,2,Исследователь,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
Технологии,💾 Historia de la Computación,💾,3,Исследователь,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 Бронзовый значок
Технологии,💾 Historia de la Computación,💾,4,Ученик,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
Технологии,💾 Historia de la Computación,💾,5,Ученик,Internet y la Web,"ARPANET, HTTP, navegadores",200,
Технологии,💾 Historia de la Computación,💾,6,Ученик,"Portátiles, Smartphones y la Era Móvil","iPhone, Android",200,🥈 Серебряный значок
Технологии,💾 Historia de la Computación,💾,7,Ценитель,Software Libre y Open Source,"Linux, proyectos colaborativos",350,
Технологии,💾 Historia de la Computación,💾,8,Ценитель,"Nubes, Contenedores y DevOps",Cómo se despliega hoy el software,350,🥇 Золотой значок
Технологии,💾 Historia de la Computación,💾,9,Эксперт,Computación Cuántica y Más Allá,"Qubits, algoritmos",500,
Технологии,💾 Historia de la Computación,💾,10,Эксперт,Futuro de la Computación,"Neuromórfica, IA integrada",500,💎 Бриллиантовый значок
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,1,Исследователь,Los Primeros Videojuegos,"Pong, arcades, Atari",100,
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,2,Исследователь,Consolas y Guerra de Generaciones,"Nintendo, Sega, Sony, Microsoft",100,
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,3,Исследователь,PC Gaming y Online,"DOOM, MMOs, primeros esports",100,🥉 Бронзовый значок
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,4,Ученик,Diseño de Juegos,"Mecánicas, loops, narrativa",200,
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,5,Ученик,Esports y Competición Profesional,"Ligas, premios, entrenamientos",200,
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,6,Ученик,Psicología del Juego y Gamificación,"Motivación, recompensas",200,🥈 Серебряный значок
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,7,Ценитель,Industria y Modelos de Negocio,"AAA, indie, free-to-play",350,
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,8,Ценитель,Controversias del Gaming,"Adicción, violencia, loot boxes",350,🥇 Золотой значок
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,9,Эксперт,Juegos como Arte y Educación,"Juegos serios, experiencias inmersivas",500,
Технологии,🎮 Videojuegos e Industria del Gaming,🎮,10,Эксперт,Futuro del Gaming,"VR/AR, cloud gaming",500,💎 Бриллиантовый значок
Технологии,₿ Criptoeconomía y DeFi,₿,1,Исследователь,Origen de Bitcoin,"Satoshi, problema del doble gasto",100,
Технологии,₿ Criptoeconomía y DeFi,₿,2,Исследователь,¿Qué es Blockchain?,"Bloques, cadenas, consenso",100,
Технологии,₿ Criptoeconomía y DeFi,₿,3,Исследователь,Criptomonedas Principales,"BTC, ETH y otras",100,🥉 Бронзовый значок
Технологии,₿ Criptoeconomía y DeFi,₿,4,Ученик,Smart Contracts,Programas que mueven dinero,200,
Технологии,₿ Criptoeconomía y DeFi,₿,5,Ученик,Exchanges y Wallets,Cómo se compra y guarda cripto,200,
Технологии,₿ Criptoeconomía y DeFi,₿,6,Ученик,Finanzas Descentralizadas (DeFi),"Préstamos, DEX, yield farming",200,🥈 Серебряный значок
Технологии,₿ Criptoeconomía y DeFi,₿,7,Ценитель,"Estafas, Riesgos y Burbujas","Rug pulls, hacks, volatilidad",350,
Технологии,₿ Criptoeconomía y DeFi,₿,8,Ценитель,Regulación y Narrativas,"Gobiernos, adopción",350,🥇 Золотой значок
Технологии,₿ Criptoeconomía y DeFi,₿,9,Эксперт,Cripto más allá del Dinero,"DAOs, identidad, NFTs útiles",500,
Технологии,₿ Criptoeconomía y DeFi,₿,10,Эксперт,Escenarios Futuros de la Criptoeconomía,Infraestructura o nicho,500,💎 Бриллиантовый значок
Технологии,📊 Ciencia de Datos y Big Data,📊,1,Исследователь,Dato: El Nuevo Petróleo,Qué es un dato y por qué vale,100,
Технологии,📊 Ciencia de Datos y Big Data,📊,2,Исследователь,Cómo se Recogen Datos,"Sensores, formularios, tracking",100,
Технологии,📊 Ciencia de Datos y Big Data,📊,3,Исследователь,Bases de Datos y Almacenes,"SQL, NoSQL, data lakes",100,🥉 Бронзовый значок
Технологии,📊 Ciencia de Datos y Big Data,📊,4,Ученик,Analítica Descriptiva,"Dashboards, KPIs",200,
Технологии,📊 Ciencia de Datos y Big Data,📊,5,Ученик,Analítica Predictiva,Modelos y pronósticos,200,
Технологии,📊 Ciencia de Datos y Big Data,📊,6,Ученик,Analítica Prescriptiva,Recomendaciones automatizadas,200,🥈 Серебряный значок
Технологии,📊 Ciencia de Datos y Big Data,📊,7,Ценитель,Big Data en la Vida Real,"Retail, salud, transporte",350,
Технологии,📊 Ciencia de Datos y Big Data,📊,8,Ценитель,"Privacidad, Sesgos y Ética",Dilemas y casos,350,🥇 Золотой значок
Технологии,📊 Ciencia de Datos y Big Data,📊,9,Эксперт,Arquitecturas Modernas de Datos,"Batch, streaming, lakehouse",500,
Технологии,📊 Ciencia de Datos y Big Data,📊,10,Эксперт,Hacia un Mundo Hiperpersonalizado,Riesgos y regulación,500,💎 Бриллиантовый значок
Технологии,📡 Tecnologías de Comunicación,📡,1,Исследователь,Telégrafo y Teléfono,Primer salto de la voz a distancia,100,
Технологии,📡 Tecnologías de Comunicación,📡,2,Исследователь,Radio y Televisión,Llegada de los mass media,100,
Технологии,📡 Tecnologías de Comunicación,📡,3,Исследователь,Satélites y Comunicaciones Globales,"Órbitas, enlaces",100,🥉 Бронзовый значок
Технологии,📡 Tecnologías de Comunicación,📡,4,Ученик,Internet y Protocolos Básicos,"TCP/IP, routers",200,
Технологии,📡 Tecnologías de Comunicación,📡,5,Ученик,Wi-Fi y Redes Domésticas,Cómo se conectan tus dispositivos,200,
Технологии,📡 Tecnologías de Comunicación,📡,6,Ученик,Redes Móviles: 1G a 4G,De voz analógica a datos,200,🥈 Серебряный значок
Технологии,📡 Tecnologías de Comunicación,📡,7,Ценитель,5G y Futuras Generaciones,"Latencia baja, IoT",350,
Технологии,📡 Tecnologías de Comunicación,📡,8,Ценитель,Seguridad y Vigilancia en Redes,"Interceptación, cifrado",350,🥇 Золотой значок
Технологии,📡 Tecnologías de Comunicación,📡,9,Эксперт,Infraestructura Crítica y Resiliencia,Qué pasa si cae la red,500,
Технологии,📡 Tecnologías de Comunicación,📡,10,Эксперт,Comunicación del Futuro,"Redes cuánticas, espacio profundo",500,💎 Бриллиантовый значок
Гуманитарные науки,🎬 Historia del Cine y el Documental,🎬,1,Исследователь,Nacimiento del Cine,"Lumière, Méliès y las primeras proyecciones",100,
Гуманитарные науки,🎬 Historia del Cine y el Documental,🎬,2,Исследователь,Hollywood Clásico,"Estudios, sistema de estrellas, cine mudo a sonoro",100,
Гуманитарные науки,🎬 Historia del Cine y el Documental,🎬,3,Исследователь,Nueva Ola y Cine de Autor,"Truffaut, Godard y otros movimientos",100,🥉 Бронзовый значок
Гуманитарные науки,🎬 Historia del Cine y el Documental,🎬,4,Ученик,Origen del Documental,"Nanook, propaganda, cine etnográfico",200,
Гуманитарные науки,🎬 Historia del Cine y el Documental,🎬,5,Ученик,Estilos de Documental,"Observacional, participativo, ensayo",200,
Гуманитарные науки,🎬 Historia del Cine y el Documental,🎬,6,Ученик,Documental de Naturaleza y Ciencia,"BBC, National Geographic, formatos",200,🥈 Серебряный значок
