Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
歴史,⚔️ Guerras Mundiales,⚔️,7,鑑定家,El Frente del Pacífico,"Pearl Harbor, Iwo Jima, Hiroshima",350,
歴史,⚔️ Guerras Mundiales,⚔️,8,鑑定家,Espionaje y Criptografía,"Enigma, Turing, agentes dobles",350,🥇 ゴールドバッジ
歴史,⚔️ Guerras Mundiales,⚔️,9,エキスパート,Nüremberg y Justicia,"Juicios, derecho internacional",500,
歴史,⚔️ Guerras Mundiales,⚔️,10,エキスパート,Lecciones para el Siglo XXI,"Paralelos, prevención, memoria",500,💎 ダイヤモンドバッジ
人文科学,🏗️ Arquitectura Mundial,🏗️,1,探検家,Pirámides y Templos,"Egipto, Grecia, Angkor Wat",100,
人文科学,🏗️ Arquitectura Mundial,🏗️,2,探検家,Roma y sus Monumentos,"Coliseo, acueductos, Panteón",100,
人文科学,🏗️ Arquitectura Mundial,🏗️,3,探検家,Catedrales Góticas,"Notre-Dame, vitrales, arbotantes",100,🥉 ブロンズバッジ
人文科学,🏗️ Arquitectura Mundial,🏗️,4,見習い,Renacimiento y Barroco,"Brunelleschi, Bernini, Versalles",200,
人文科学,🏗️ Arquitectura Mundial,🏗️,5,見習い,Rascacielos y Acero,"Chicago, Empire State, ingeniería",200,
人文科学,🏗️ Arquitectura Mundial,🏗️,6,見習い,Bauhaus y Modernismo,"Le Corbusier, Mies van der Rohe",200,🥈 シルバーバッジ
人文科学,🏗️ Arquitectura Mundial,🏗️,7,鑑定家,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
人文科学,🏗️ Arquitectura Mundial,🏗️,8,鑑定家,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 ゴールドバッジ
人文科学,🏗️ Arquitectura Mundial,🏗️,9,エキスパート,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
人文科学,🏗️ Arquitectura Mundial,🏗️,10,エキスパート,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 ダイヤモンドバッジ
自然,🤿 Océano y Exploración Submarina,🤿,1,探検家,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
自然,🤿 Océano y Exploración Submarina,🤿,2,探検家,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
自然,🤿 Océano y Exploración Submarina,🤿,3,探検家,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 ブロンズバッジ
自然,🤿 Océano y Exploración Submarina,🤿,4,見習い,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
自然,🤿 Océano y Exploración Submarina,🤿,5,見習い,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
自然,🤿 Océano y Exploración Submarina,🤿,6,見習い,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 シルバーバッジ
自然,🤿 Océano y Exploración Submarina,🤿,7,鑑定家,Minería Submarina,"Recursos, nódulos, controversia",350,
自然,🤿 Océano y Exploración Submarina,🤿,8,鑑定家,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 ゴールドバッジ
自然,🤿 Océano y Exploración Submarina,🤿,9,エキスパート,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
自然,🤿 Océano y Exploración Submarina,🤿,10,エキスパート,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 ダイヤモンドバッジ
技術,💻 Civilización Digital,💻,1,探検家,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
技術,💻 Civilización Digital,💻,2,探検家,Redes Sociales,"Facebook, Twitter, impacto social",100,
技術,💻 Civilización Digital,💻,3,探検家,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 ブロンズバッジ
技術,💻 Civilización Digital,💻,4,見習い,Big Data,"Datos masivos, análisis, valor",200,
技術,💻 Civilización Digital,💻,5,見習い,Cloud Computing,"La nube, servicios, infraestructura",200,
技術,💻 Civilización Digital,💻,6,見習い,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 シルバーバッジ
技術,💻 Civilización Digital,💻,7,鑑定家,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
技術,💻 Civilización Digital,💻,8,鑑定家,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 ゴールドバッジ
技術,💻 Civilización Digital,💻,9,エキスパート,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
技術,💻 Civilización Digital,💻,10,エキスパート,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 ダイヤモンドバッジ
科学,🦕 Dinosaurios y Paleontología,🦕,1,探検家,Los Primeros Fósiles,"Qué son, cómo se forman",100,
科学,🦕 Dinosaurios y Paleontología,🦕,2,探検家,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
科学,🦕 Dinosaurios y Paleontología,🦕,3,探検家,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 ブロンズバッジ
科学,🦕 Dinosaurios y Paleontología,🦕,4,見習い,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
科学,🦕 Dinosaurios y Paleontología,🦕,5,見習い,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
科学,🦕 Dinosaurios y Paleontología,🦕,6,見習い,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 シルバーバッジ
科学,🦕 Dinosaurios y Paleontología,🦕,7,鑑定家,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
科学,🦕 Dinosaurios y Paleontología,🦕,8,鑑定家,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 ゴールドバッジ
科学,🦕 Dinosaurios y Paleontología,🦕,9,エキスパート,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
科学,🦕 Dinosaurios y Paleontología,🦕,10,エキスパート,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 ダイヤモンドバッジ
社会,👑 Liderazgo y Estrategia,👑,1,探検家,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
社会,👑 Liderazgo y Estrategia,👑,2,探検家,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
社会,👑 Liderazgo y Estrategia,👑,3,探検家,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 ブロンズバッジ
社会,👑 Liderazgo y Estrategia,👑,4,見習い,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
社会,👑 Liderazgo y Estrategia,👑,5,見習い,Negociación y Persuasión,"Harvard method, influencia",200,
社会,👑 Liderazgo y Estrategia,👑,6,見習い,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 シルバーバッジ
社会,👑 Liderazgo y Estrategia,👑,7,鑑定家,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
社会,👑 Liderazgo y Estrategia,👑,8,鑑定家,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 ゴールドバッジ
社会,👑 Liderazgo y Estrategia,👑,9,エキスパート,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
社会,👑 Liderazgo y Estrategia,👑,10,エキスパート,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 ダイヤモンドバッジ
人文科学,🏺 Antropología Cultural,🏺,1,探検家,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
人文科学,🏺 Antropología Cultural,🏺,2,探検家,Tribus y Civilizaciones,De nómadas a imperios,100,
人文科学,🏺 Antropología Cultural,🏺,3,探検家,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 ブロンズバッジ
人文科学,🏺 Antropología Cultural,🏺,4,見習い,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
人文科学,🏺 Antropología Cultural,🏺,5,見習い,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
人文科学,🏺 Antropología Cultural,🏺,6,見習い,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 シルバーバッジ
人文科学,🏺 Antropología Cultural,🏺,7,鑑定家,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
人文科学,🏺 Antropología Cultural,🏺,8,鑑定家,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 ゴールドバッジ
人文科学,🏺 Antropología Cultural,🏺,9,エキスパート,Antropología Digital,"Culturas online, identidad virtual",500,
人文科学,🏺 Antropología Cultural,🏺,10,エキスパート,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 ダイヤモンドバッジ
技術,⚡ Energía y Sostenibilidad,⚡,1,探検家,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
技術,⚡ Energía y Sostenibilidad,⚡,2,探検家,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
技術,⚡ Energía y Sostenibilidad,⚡,3,探検家,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 ブロンズバッジ
技術,⚡ Energía y Sostenibilidad,⚡,4,見習い,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
技術,⚡ Energía y Sostenibilidad,⚡,5,見習い,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
技術,⚡ Energía y Sostenibilidad,⚡,6,見習い,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 シルバーバッジ
技術,⚡ Energía y Sostenibilidad,⚡,7,鑑定家,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
技術,⚡ Energía y Sostenibilidad,⚡,8,鑑定家,Transición Energética,"Abandono del carbón, políticas",350,🥇 ゴールドバッジ
技術,⚡ Energía y Sostenibilidad,⚡,9,エキスパート,Fusión Nuclear,El santo grial energético,500,
技術,⚡ Energía y Sostenibilidad,⚡,10,エキスパート,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 ダイヤモンドバッジ
自然,🔮 Misterios y Fenómenos,🔮,1,探検家,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
自然,🔮 Misterios y Fenómenos,🔮,2,探検家,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
自然,🔮 Misterios y Fenómenos,🔮,3,探検家,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 ブロンズバッジ
自然,🔮 Misterios y Fenómenos,🔮,4,見習い,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
自然,🔮 Misterios y Fenómenos,🔮,5,見習い,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
自然,🔮 Misterios y Fenómenos,🔮,6,見習い,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 シルバーバッジ
自然,🔮 Misterios y Fenómenos,🔮,7,鑑定家,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
自然,🔮 Misterios y Fenómenos,🔮,8,鑑定家,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 ゴールドバッジ
自然,🔮 Misterios y Fenómenos,🔮,9,エキスパート,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
自然,🔮 Misterios y Fenómenos,🔮,10,エキスパート,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 ダイヤモンドバッジ
健康,🧬 Microbiología y Virus,🧬,1,探検家,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
健康,🧬 Microbiología y Virus,🧬,2,探検家,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
健康,🧬 Microbiología y Virus,🧬,3,探検家,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 ブロンズバッジ
健康,🧬 Microbiología y Virus,🧬,4,見習い,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
健康,🧬 Microbiología y Virus,🧬,5,見習い,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
健康,🧬 Microbiología y Virus,🧬,6,見習い,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 シルバーバッジ
健康,🧬 Microbiología y Virus,🧬,7,鑑定家,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
健康,🧬 Microbiología y Virus,🧬,8,鑑定家,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 ゴールドバッジ
健康,🧬 Microbiología y Virus,🧬,9,エキスパート,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
健康,🧬 Microbiología y Virus,🧬,10,エキスパート,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 ダイヤモンドバッジ
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,1,探検家,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,2,探検家,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,3,探検家,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 ブロンズバッジ
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,4,見習い,Marte: El Vecino Sospechoso,"Historia del agua, misiones, signos de vida pasada",200,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,5,見習い,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,6,見習い,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 シルバーバッジ
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,7,鑑定家,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,8,鑑定家,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 ゴールドバッジ
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,9,エキスパート,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
科学,🪐 Astrobiología y Búsqueda de Vida,🪐,10,エキスパート,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 ダイヤモンドバッジ
科学,☀️ Clima Espacial y Tormentas Solares,☀️,1,探検家,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,2,探検家,Viento Solar,"Partículas cargadas, campo magnético",100,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,3,探検家,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 ブロンズバッジ
科学,☀️ Clima Espacial y Tormentas Solares,☀️,4,見習い,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,5,見習い,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,6,見習い,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 シルバーバッジ
科学,☀️ Clima Espacial y Tormentas Solares,☀️,7,鑑定家,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,8,鑑定家,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 ゴールドバッジ
科学,☀️ Clima Espacial y Tormentas Solares,☀️,9,エキスパート,Escenarios de Evento Extremo,Impacto económico y social,500,
科学,☀️ Clima Espacial y Tormentas Solares,☀️,10,エキスパート,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 ダイヤモンドバッジ
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,1,探検家,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,2,探検家,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,3,探検家,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 ブロンズバッジ
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,4,見習い,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,5,見習い,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,6,見習い,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 シルバーバッジ
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,7,鑑定家,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,8,鑑定家,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 ゴールドバッジ
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,9,エキスパート,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
健康,🦾 Biohacking y Cuerpo Mejorado,🦾,10,エキスパート,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 ダイヤモンドバッジ
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,1,探検家,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,2,探検家,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,3,探検家,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 ブロンズバッジ
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,4,見習い,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,5,見習い,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,6,見習い,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 シルバーバッジ
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,7,鑑定家,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,8,鑑定家,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 ゴールドバッジ
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,9,エキスパート,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
健康,😷 Epidemiología y Enfermedades Infecciosas,😷,10,エキスパート,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 ダイヤモンドバッジ
技術,💾 Historia de la Computación,💾,1,探検家,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
技術,💾 Historia de la Computación,💾,2,探検家,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
技術,💾 Historia de la Computación,💾,3,探検家,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 ブロンズバッジ
技術,💾 Historia de la Computación,💾,4,見習い,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
技術,💾 Historia de la Computación,💾,5,見習い,Internet y la Web,"ARPANET, HTTP, navegadores",200,
技術,💾 Historia de la Computación,💾,6,見習い,"Portátiles, Smartphones y la Era Móvil","iPhone, Android",200,🥈 シルバーバッジ
技術,💾 Historia de la Computación,💾,7,鑑定家,Software Libre y Open Source,"Linux, proyectos colaborativos",350,
技術,💾 Historia de la Computación,💾,8,鑑定家,"Nubes, Contenedores y DevOps",Cómo se despliega hoy el software,350,🥇 ゴールドバッジ
技術,💾 Historia de la Computación,💾,9,エキスパート,Computación Cuántica y Más Allá,"Qubits, algoritmos",500,
技術,💾 Historia de la Computación,💾,10,エキスパート,Futuro de la Computación,"Neuromórfica, IA integrada",500,💎 ダイヤモンドバッジ
技術,🎮 Videojuegos e Industria del Gaming,🎮,1,探検家,Los Primeros Videojuegos,"Pong, arcades, Atari",100,
技術,🎮 Videojuegos e Industria del Gaming,🎮,2,探検家,Consolas y Guerra de Generaciones,"Nintendo, Sega, Sony, Microsoft",100,
技術,🎮 Videojuegos e Industria del Gaming,🎮,3,探検家,PC Gaming y Online,"DOOM, MMOs, primeros esports",100,🥉 ブロンズバッジ
技術,🎮 Videojuegos e Industria del Gaming,🎮,4,見習い,Diseño de Juegos,"Mecánicas, loops, narrativa",200,
技術,🎮 Videojuegos e Industria del Gaming,🎮,5,見習い,Esports y Competición Profesional,"Ligas, premios, entrenamientos",200,
技術,🎮 Videojuegos e Industria del Gaming,🎮,6,見習い,Psicología del Juego y Gamificación,"Motivación, recompensas",200,🥈 シルバーバッジ
技術,🎮 Videojuegos e Industria del Gaming,🎮,7,鑑定家,Industria y Modelos de Negocio,"AAA, indie, free-to-play",350,
技術,🎮 Videojuegos e Industria del Gaming,🎮,8,鑑定家,Controversias del Gaming,"Adicción, violencia, loot boxes",350,🥇 ゴールドバッジ
技術,🎮 Videojuegos e Industria del Gaming,🎮,9,エキスパート,Juegos como Arte y Educación,"Juegos serios, experiencias inmersivas",500,
技術,🎮 Videojuegos e Industria del Gaming,🎮,10,エキスパート,Futuro del Gaming,"VR/AR, cloud gaming",500,💎 ダイヤモンドバッジ
技術,₿ Criptoeconomía y DeFi,₿,1,探検家,Origen de Bitcoin,"Satoshi, problema del doble gasto",100,
技術,₿ Criptoeconomía y DeFi,₿,2,探検家,¿Qué es Blockchain?,"Bloques, cadenas, consenso",100,
技術,₿ Criptoeconomía y DeFi,₿,3,探検家,Criptomonedas Principales,"BTC, ETH y otras",100,🥉 ブロンズバッジ
技術,₿ Criptoeconomía y DeFi,₿,4,見習い,Smart Contracts,Programas que mueven dinero,200,
技術,₿ Criptoeconomía y DeFi,₿,5,見習い,Exchanges y Wallets,Cómo se compra y guarda cripto,200,
技術,₿ Criptoeconomía y DeFi,₿,6,見習い,Finanzas Descentralizadas (DeFi),"Préstamos, DEX, yield farming",200,🥈 シルバーバッジ
技術,₿ Criptoeconomía y DeFi,₿,7,鑑定家,"Estafas, Riesgos y Burbujas","Rug pulls, hacks, volatilidad",350,
技術,₿ Criptoeconomía y DeFi,₿,8,鑑定家,Regulación y Narrativas,"Gobiernos, adopción",350,🥇 ゴールドバッジ
技術,₿ Criptoeconomía y DeFi,₿,9,エキスパート,Cripto más allá del Dinero,"DAOs, identidad, NFTs útiles",500,
技術,₿ Criptoeconomía y DeFi,₿,10,エキスパート,Escenarios Futuros de la Criptoeconomía,Infraestructura o nicho,500,💎 ダイヤモンドバッジ
技術,📊 Ciencia de Datos y Big Data,📊,1,探検家,Dato: El Nuevo Petróleo,Qué es un dato y por qué vale,100,
技術,📊 Ciencia de Datos y Big Data,📊,2,探検家,Cómo se Recogen Datos,"Sensores, formularios, tracking",100,
技術,📊 Ciencia de Datos y Big Data,📊,3,探検家,Bases de Datos y Almacenes,"SQL, NoSQL, data lakes",100,🥉 ブロンズバッジ
技術,📊 Ciencia de Datos y Big Data,📊,4,見習い,Analítica Descriptiva,"Dashboards, KPIs",200,
技術,📊 Ciencia de Datos y Big Data,📊,5,見習い,Analítica Predictiva,Modelos y pronósticos,200,
技術,📊 Ciencia de Datos y Big Data,📊,6,見習い,Analítica Prescriptiva,Recomendaciones automatizadas,200,🥈 シルバーバッジ
技術,📊 Ciencia de Datos y Big Data,📊,7,鑑定家,Big Data en la Vida Real,"Retail, salud, transporte",350,
技術,📊 Ciencia de Datos y Big Data,📊,8,鑑定家,"Privacidad, Sesgos y Ética",Dilemas y casos,350,🥇 ゴールドバッジ
技術,📊 Ciencia de Datos y Big Data,📊,9,エキスパート,Arquitecturas Modernas de Datos,"Batch, streaming, lakehouse",500,
技術,📊 Ciencia de Datos y Big Data,📊,10,エキスパート,Hacia un Mundo Hiperpersonalizado,Riesgos y regulación,500,💎 ダイヤモンドバッジ
技術,📡 Tecnologías de Comunicación,📡,1,探検家,Telégrafo y Teléfono,Primer salto de la voz a distancia,100,
技術,📡 Tecnologías de Comunicación,📡,2,探検家,Radio y Televisión,Llegada de los mass media,100,
技術,📡 Tecnologías de Comunicación,📡,3,探検家,Satélites y Comunicaciones Globales,"Órbitas, enlaces",100,🥉 ブロンズバッジ
技術,📡 Tecnologías de Comunicación,📡,4,見習い,Internet y Protocolos Básicos,"TCP/IP, routers",200,
技術,📡 Tecnologías de Comunicación,📡,5,見習い,Wi-Fi y Redes Domésticas,Cómo se conectan tus dispositivos,200,
技術,📡 Tecnologías de Comunicación,📡,6,見習い,Redes Móviles: 1G a 4G,De voz analógica a datos,200,🥈 シルバーバッジ
技術,📡 Tecnologías de Comunicación,📡,7,鑑定家,5G y Futuras Generaciones,"Latencia baja, IoT",350,
技術,📡 Tecnologías de Comunicación,📡,8,鑑定家,Seguridad y Vigilancia en Redes,"Interceptación, cifrado",350,🥇 ゴールドバッジ
技術,📡 Tecnologías de Comunicación,📡,9,エキスパート,Infraestructura Crítica y Resiliencia,Qué pasa si cae la red,500,
技術,📡 Tecnologías de Comunicación,📡,10,エキスパート,Comunicación del Futuro,"Redes cuánticas, espacio profundo",500,💎 ダイヤモンドバッジ
人文科学,🎬 Historia del Cine y el Documental,🎬,1,探検家,Nacimiento del Cine,"Lumière, Méliès y las primeras proyecciones",100,
人文科学,🎬 Historia del Cine y el Documental,🎬,2,探検家,Hollywood Clásico,"Estudios, sistema de estrellas, cine mudo a sonoro",100,
人文科学,🎬 Historia del Cine y el Documental,🎬,3,探検家,Nueva Ola y Cine de Autor,"Truffaut, Godard y otros movimientos",100,🥉 ブロンズバッジ
人文科学,🎬 Historia del Cine y el Documental,🎬,4,見習い,Origen del Documental,"Nanook, propaganda, cine etnográfico",200,
人文科学,🎬 Historia del Cine y el Documental,🎬,5,見習い,Estilos de Documental,"Observacional, participativo, ensayo",200,
人文科学,🎬 Historia del Cine y el Documental,🎬,6,見習い,Documental de Naturaleza y Ciencia,"BBC, National Geographic, formatos",200,🥈 シルバーバッジ
人文科学,🎬 Historia del Cine y el Documental,🎬,7,鑑定家,Documental de Denuncia Social,Casos que cambiaron leyes y conciencias,350,
人文科学,🎬 Historia del Cine y el Documental,🎬,8,鑑定家,Docuseries y Plataformas,"Streaming, true crime, formatos seriales",350,🥇 ゴールドバッジ
人文科学,🎬 Historia del Cine y el Documental,🎬,9,エキスパート,Lenguaje y Ética del Documental,"Manipulación, puesta en escena, límites",500,
人文科学,🎬 Historia del Cine y el Documental,🎬,10,エキスパート,El Futuro del Documental con IA,"Producción automatizada, personalización",500,💎 ダイヤモンドバッジ
人文科学,📚 Literatura Universal,📚,1,探検家,"Mitos, Epopeyas y Textos Fundacionales","Gilgamesh, Ilíada, textos sagrados",100,
人文科学,📚 Literatura Universal,📚,2,探検家,Teatro Clásico y Tragedia,"Sófocles, Shakespeare",100,
人文科学,📚 Literatura Universal,📚,3,探検家,Novela Moderna,Del siglo XIX al realismo,100,🥉 ブロンズバッジ
人文科学,📚 Literatura Universal,📚,4,見習い,Realismo y Naturalismo,"Tolstói, Zola, Galdós",200,
人文科学,📚 Literatura Universal,📚,5,見習い,Vanguardias y Modernismo,"Joyce, Kafka, Proust",200,
人文科学,📚 Literatura Universal,📚,6,見習い,Literaturas no Occidentales,"Autores clave de Asia, África, Latinoamérica",200,🥈 シルバーバッジ
人文科学,📚 Literatura Universal,📚,7,鑑定家,Boom Latinoamericano,"García Márquez, Cortázar, Vargas Llosa",350,
人文科学,📚 Literatura Universal,📚,8,鑑定家,Literatura Contemporánea,"Posmodernidad, autoficción, nuevos formatos",350,🥇 ゴールドバッジ
人文科学,📚 Literatura Universal,📚,9,エキスパート,Adaptaciones al Cine y la TV,Cómo cambian las historias,500,
