Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
Tecnologia,🦾 Robótica e Ingeniería,🦾,7,Conhecedor,Prótesis y Exoesqueletos,"Bionics, manos robóticas, movilidad",350,
Tecnologia,🦾 Robótica e Ingeniería,🦾,8,Conhecedor,Robótica Espacial,"Rovers, ISS, reparaciones en órbita",350,🥇 Insígnia de Ouro
Tecnologia,🦾 Robótica e Ingeniería,🦾,9,Especialista,Nanorobots,"Medicina microscópica, ensamblaje molecular",500,
Tecnologia,🦾 Robótica e Ingeniería,🦾,10,Especialista,Robots Conscientes,"IA embodied, derechos de robots, ética",500,💎 Insígnia de Diamante
História,⚔️ Guerras Mundiales,⚔️,1,Explorador,Causas de la Gran Guerra,"Alianzas, imperialismo, Sarajevo",100,
História,⚔️ Guerras Mundiales,⚔️,2,Explorador,Trincheras: WWI,"Guerra de desgaste, gas, Somme",100,
História,⚔️ Guerras Mundiales,⚔️,3,Explorador,El Tratado de Versalles,"Consecuencias, humillación, semillas",100,🥉 Insígnia de Bronze
História,⚔️ Guerras Mundiales,⚔️,4,Aprendiz,Ascenso del Nazismo,"Hitler, propaganda, Tercer Reich",200,
História,⚔️ Guerras Mundiales,⚔️,5,Aprendiz,Batallas Decisivas WWII,"Stalingrado, Midway, Normandía",200,
História,⚔️ Guerras Mundiales,⚔️,6,Aprendiz,El Holocausto,"Genocidio, campos, memoria",200,🥈 Insígnia de Prata
História,⚔️ Guerras Mundiales,⚔️,7,Conhecedor,El Frente del Pacífico,"Pearl Harbor, Iwo Jima, Hiroshima",350,
História,⚔️ Guerras Mundiales,⚔️,8,Conhecedor,Espionaje y Criptografía,"Enigma, Turing, agentes dobles",350,🥇 Insígnia de Ouro
História,⚔️ Guerras Mundiales,⚔️,9,Especialista,Nüremberg y Justicia,"Juicios, derecho internacional",500,
História,⚔️ Guerras Mundiales,⚔️,10,Especialista,Lecciones para el Siglo XXI,"Paralelos, prevención, memoria",500,💎 Insígnia de Diamante
Humanidades,🏗️ Arquitectura Mundial,🏗️,1,Explorador,Pirámides y Templos,"Egipto, Grecia, Angkor Wat",100,
Humanidades,🏗️ Arquitectura Mundial,🏗️,2,Explorador,Roma y sus Monumentos,"Coliseo, acueductos, Panteón",100,
Humanidades,🏗️ Arquitectura Mundial,🏗️,3,Explorador,Catedrales Góticas,"Notre-Dame, vitrales, arbotantes",100,🥉 Insígnia de Bronze
Humanidades,🏗️ Arquitectura Mundial,🏗️,4,Aprendiz,Renacimiento y Barroco,"Brunelleschi, Bernini, Versalles",200,
Humanidades,🏗️ Arquitectura Mundial,🏗️,5,Aprendiz,Rascacielos y Acero,"Chicago, Empire State, ingeniería",200,
Humanidades,🏗️ Arquitectura Mundial,🏗️,6,Aprendiz,Bauhaus y Modernismo,"Le Corbusier, Mies van der Rohe",200,🥈 Insígnia de Prata
Humanidades,🏗️ Arquitectura Mundial,🏗️,7,Conhecedor,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
Humanidades,🏗️ Arquitectura Mundial,🏗️,8,Conhecedor,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 Insígnia de Ouro
Humanidades,🏗️ Arquitectura Mundial,🏗️,9,Especialista,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
Humanidades,🏗️ Arquitectura Mundial,🏗️,10,Especialista,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 Insígnia de Diamante
Natureza,🤿 Océano y Exploración Submarina,🤿,1,Explorador,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
Natureza,🤿 Océano y Exploración Submarina,🤿,2,Explorador,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
Natureza,🤿 Océano y Exploración Submarina,🤿,3,Explorador,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 Insígnia de Bronze
Natureza,🤿 Océano y Exploración Submarina,🤿,4,Aprendiz,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
Natureza,🤿 Océano y Exploración Submarina,🤿,5,Aprendiz,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
Natureza,🤿 Océano y Exploración Submarina,🤿,6,Aprendiz,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 Insígnia de Prata
Natureza,🤿 Océano y Exploración Submarina,🤿,7,Conhecedor,Minería Submarina,"Recursos, nódulos, controversia",350,
Natureza,🤿 Océano y Exploración Submarina,🤿,8,Conhecedor,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 Insígnia de Ouro
Natureza,🤿 Océano y Exploración Submarina,🤿,9,Especialista,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
Natureza,🤿 Océano y Exploración Submarina,🤿,10,Especialista,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 Insígnia de Diamante
Tecnologia,💻 Civilización Digital,💻,1,Explorador,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
Tecnologia,💻 Civilización Digital,💻,2,Explorador,Redes Sociales,"Facebook, Twitter, impacto social",100,
Tecnologia,💻 Civilización Digital,💻,3,Explorador,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 Insígnia de Bronze
Tecnologia,💻 Civilización Digital,💻,4,Aprendiz,Big Data,"Datos masivos, análisis, valor",200,
Tecnologia,💻 Civilización Digital,💻,5,Aprendiz,Cloud Computing,"La nube, servicios, infraestructura",200,
Tecnologia,💻 Civilización Digital,💻,6,Aprendiz,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 Insígnia de Prata
Tecnologia,💻 Civilización Digital,💻,7,Conhecedor,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
Tecnologia,💻 Civilización Digital,💻,8,Conhecedor,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 Insígnia de Ouro
Tecnologia,💻 Civilización Digital,💻,9,Especialista,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
Tecnologia,💻 Civilización Digital,💻,10,Especialista,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 Insígnia de Diamante
Ciência,🦕 Dinosaurios y Paleontología,🦕,1,Explorador,Los Primeros Fósiles,"Qué son, cómo se forman",100,
Ciência,🦕 Dinosaurios y Paleontología,🦕,2,Explorador,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
Ciência,🦕 Dinosaurios y Paleontología,🦕,3,Explorador,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 Insígnia de Bronze
Ciência,🦕 Dinosaurios y Paleontología,🦕,4,Aprendiz,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
Ciência,🦕 Dinosaurios y Paleontología,🦕,5,Aprendiz,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
Ciência,🦕 Dinosaurios y Paleontología,🦕,6,Aprendiz,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 Insígnia de Prata
Ciência,🦕 Dinosaurios y Paleontología,🦕,7,Conhecedor,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
Ciência,🦕 Dinosaurios y Paleontología,🦕,8,Conhecedor,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 Insígnia de Ouro
Ciência,🦕 Dinosaurios y Paleontología,🦕,9,Especialista,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
Ciência,🦕 Dinosaurios y Paleontología,🦕,10,Especialista,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 Insígnia de Diamante
Sociedade,👑 Liderazgo y Estrategia,👑,1,Explorador,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
Sociedade,👑 Liderazgo y Estrategia,👑,2,Explorador,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
Sociedade,👑 Liderazgo y Estrategia,👑,3,Explorador,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 Insígnia de Bronze
Sociedade,👑 Liderazgo y Estrategia,👑,4,Aprendiz,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
Sociedade,👑 Liderazgo y Estrategia,👑,5,Aprendiz,Negociación y Persuasión,"Harvard method, influencia",200,
Sociedade,👑 Liderazgo y Estrategia,👑,6,Aprendiz,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 Insígnia de Prata
Sociedade,👑 Liderazgo y Estrategia,👑,7,Conhecedor,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
Sociedade,👑 Liderazgo y Estrategia,👑,8,Conhecedor,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 Insígnia de Ouro
Sociedade,👑 Liderazgo y Estrategia,👑,9,Especialista,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
Sociedade,👑 Liderazgo y Estrategia,👑,10,Especialista,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 Insígnia de Diamante
Humanidades,🏺 Antropología Cultural,🏺,1,Explorador,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
Humanidades,🏺 Antropología Cultural,🏺,2,Explorador,Tribus y Civilizaciones,De nómadas a imperios,100,
Humanidades,🏺 Antropología Cultural,🏺,3,Explorador,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 Insígnia de Bronze
Humanidades,🏺 Antropología Cultural,🏺,4,Aprendiz,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
Humanidades,🏺 Antropología Cultural,🏺,5,Aprendiz,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
Humanidades,🏺 Antropología Cultural,🏺,6,Aprendiz,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 Insígnia de Prata
Humanidades,🏺 Antropología Cultural,🏺,7,Conhecedor,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
Humanidades,🏺 Antropología Cultural,🏺,8,Conhecedor,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 Insígnia de Ouro
Humanidades,🏺 Antropología Cultural,🏺,9,Especialista,Antropología Digital,"Culturas online, identidad virtual",500,
Humanidades,🏺 Antropología Cultural,🏺,10,Especialista,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 Insígnia de Diamante
Tecnologia,⚡ Energía y Sostenibilidad,⚡,1,Explorador,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
Tecnologia,⚡ Energía y Sostenibilidad,⚡,2,Explorador,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
Tecnologia,⚡ Energía y Sostenibilidad,⚡,3,Explorador,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 Insígnia de Bronze
Tecnologia,⚡ Energía y Sostenibilidad,⚡,4,Aprendiz,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
Tecnologia,⚡ Energía y Sostenibilidad,⚡,5,Aprendiz,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
Tecnologia,⚡ Energía y Sostenibilidad,⚡,6,Aprendiz,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 Insígnia de Prata
Tecnologia,⚡ Energía y Sostenibilidad,⚡,7,Conhecedor,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
Tecnologia,⚡ Energía y Sostenibilidad,⚡,8,Conhecedor,Transición Energética,"Abandono del carbón, políticas",350,🥇 Insígnia de Ouro
Tecnologia,⚡ Energía y Sostenibilidad,⚡,9,Especialista,Fusión Nuclear,El santo grial energético,500,
Tecnologia,⚡ Energía y Sostenibilidad,⚡,10,Especialista,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 Insígnia de Diamante
Natureza,🔮 Misterios y Fenómenos,🔮,1,Explorador,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
Natureza,🔮 Misterios y Fenómenos,🔮,2,Explorador,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
Natureza,🔮 Misterios y Fenómenos,🔮,3,Explorador,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 Insígnia de Bronze
Natureza,🔮 Misterios y Fenómenos,🔮,4,Aprendiz,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
Natureza,🔮 Misterios y Fenómenos,🔮,5,Aprendiz,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
Natureza,🔮 Misterios y Fenómenos,🔮,6,Aprendiz,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 Insígnia de Prata
Natureza,🔮 Misterios y Fenómenos,🔮,7,Conhecedor,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
Natureza,🔮 Misterios y Fenómenos,🔮,8,Conhecedor,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 Insígnia de Ouro
Natureza,🔮 Misterios y Fenómenos,🔮,9,Especialista,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
Natureza,🔮 Misterios y Fenómenos,🔮,10,Especialista,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 Insígnia de Diamante
Saúde,🧬 Microbiología y Virus,🧬,1,Explorador,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
Saúde,🧬 Microbiología y Virus,🧬,2,Explorador,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
Saúde,🧬 Microbiología y Virus,🧬,3,Explorador,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 Insígnia de Bronze
Saúde,🧬 Microbiología y Virus,🧬,4,Aprendiz,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
Saúde,🧬 Microbiología y Virus,🧬,5,Aprendiz,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
Saúde,🧬 Microbiología y Virus,🧬,6,Aprendiz,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 Insígnia de Prata
Saúde,🧬 Microbiología y Virus,🧬,7,Conhecedor,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
Saúde,🧬 Microbiología y Virus,🧬,8,Conhecedor,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 Insígnia de Ouro
Saúde,🧬 Microbiología y Virus,🧬,9,Especialista,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
Saúde,🧬 Microbiología y Virus,🧬,10,Especialista,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 Insígnia de Diamante
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,1,Explorador,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,2,Explorador,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,3,Explorador,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 Insígnia de Bronze
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,4,Aprendiz,Marte: El Vecino Sospechoso,"História del agua, misiones, signos de vida pasada",200,
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,5,Aprendiz,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,6,Aprendiz,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 Insígnia de Prata
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,7,Conhecedor,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,8,Conhecedor,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 Insígnia de Ouro
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,9,Especialista,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
Ciência,🪐 Astrobiología y Búsqueda de Vida,🪐,10,Especialista,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 Insígnia de Diamante
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,1,Explorador,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,2,Explorador,Viento Solar,"Partículas cargadas, campo magnético",100,
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,3,Explorador,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 Insígnia de Bronze
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,4,Aprendiz,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,5,Aprendiz,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,6,Aprendiz,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 Insígnia de Prata
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,7,Conhecedor,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,8,Conhecedor,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 Insígnia de Ouro
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,9,Especialista,Escenarios de Evento Extremo,Impacto económico y social,500,
Ciência,☀️ Clima Espacial y Tormentas Solares,☀️,10,Especialista,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 Insígnia de Diamante
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,1,Explorador,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,2,Explorador,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,3,Explorador,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 Insígnia de Bronze
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,4,Aprendiz,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,5,Aprendiz,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,6,Aprendiz,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 Insígnia de Prata
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,7,Conhecedor,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,8,Conhecedor,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 Insígnia de Ouro
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,9,Especialista,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
Saúde,🦾 Biohacking y Cuerpo Mejorado,🦾,10,Especialista,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 Insígnia de Diamante
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,1,Explorador,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,2,Explorador,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,3,Explorador,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 Insígnia de Bronze
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,4,Aprendiz,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,5,Aprendiz,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,6,Aprendiz,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 Insígnia de Prata
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,7,Conhecedor,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,8,Conhecedor,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 Insígnia de Ouro
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,9,Especialista,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
Saúde,😷 Epidemiología y Enfermedades Infecciosas,😷,10,Especialista,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 Insígnia de Diamante
Tecnologia,💾 Historia de la Computación,💾,1,Explorador,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
Tecnologia,💾 Historia de la Computación,💾,2,Explorador,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
Tecnologia,💾 Historia de la Computación,💾,3,Explorador,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 Insígnia de Bronze
Tecnologia,💾 Historia de la Computación,💾,4,Aprendiz,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
Tecnologia,💾 Historia de la Computación,💾,5,Aprendiz,Internet y la Web,"ARPANET, HTTP, navegadores",200,
Tecnologia,💾 Historia de la Computación,💾,6,Aprendiz,"Portátiles, Smartphones y la Era Móvil","iPhone, Android",200,🥈 Insígnia de Prata
Tecnologia,💾 Historia de la Computación,💾,7,Conhecedor,Software Libre y Open Source,"Linux, proyectos colaborativos",350,
Tecnologia,💾 Historia de la Computación,💾,8,Conhecedor,"Nubes, Contenedores y DevOps",Cómo se despliega hoy el software,350,🥇 Insígnia de Ouro
Tecnologia,💾 Historia de la Computación,💾,9,Especialista,Computación Cuántica y Más Allá,"Qubits, algoritmos",500,
Tecnologia,💾 Historia de la Computación,💾,10,Especialista,Futuro de la Computación,"Neuromórfica, IA integrada",500,💎 Insígnia de Diamante
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,1,Explorador,Los Primeros Videojuegos,"Pong, arcades, Atari",100,
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,2,Explorador,Consolas y Guerra de Generaciones,"Nintendo, Sega, Sony, Microsoft",100,
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,3,Explorador,PC Gaming y Online,"DOOM, MMOs, primeros esports",100,🥉 Insígnia de Bronze
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,4,Aprendiz,Diseño de Juegos,"Mecánicas, loops, narrativa",200,
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,5,Aprendiz,Esports y Competición Profesional,"Ligas, premios, entrenamientos",200,
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,6,Aprendiz,Psicología del Juego y Gamificación,"Motivación, recompensas",200,🥈 Insígnia de Prata
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,7,Conhecedor,Industria y Modelos de Negocio,"AAA, indie, free-to-play",350,
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,8,Conhecedor,Controversias del Gaming,"Adicción, violencia, loot boxes",350,🥇 Insígnia de Ouro
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,9,Especialista,Juegos como Arte y Educación,"Juegos serios, experiencias inmersivas",500,
Tecnologia,🎮 Videojuegos e Industria del Gaming,🎮,10,Especialista,Futuro del Gaming,"VR/AR, cloud gaming",500,💎 Insígnia de Diamante
Tecnologia,₿ Criptoeconomía y DeFi,₿,1,Explorador,Origen de Bitcoin,"Satoshi, problema del doble gasto",100,
Tecnologia,₿ Criptoeconomía y DeFi,₿,2,Explorador,¿Qué es Blockchain?,"Bloques, cadenas, consenso",100,
Tecnologia,₿ Criptoeconomía y DeFi,₿,3,Explorador,Criptomonedas Principales,"BTC, ETH y otras",100,🥉 Insígnia de Bronze
Tecnologia,₿ Criptoeconomía y DeFi,₿,4,Aprendiz,Smart Contracts,Programas que mueven dinero,200,
Tecnologia,₿ Criptoeconomía y DeFi,₿,5,Aprendiz,Exchanges y Wallets,Cómo se compra y guarda cripto,200,
Tecnologia,₿ Criptoeconomía y DeFi,₿,6,Aprendiz,Finanzas Descentralizadas (DeFi),"Préstamos, DEX, yield farming",200,🥈 Insígnia de Prata
Tecnologia,₿ Criptoeconomía y DeFi,₿,7,Conhecedor,"Estafas, Riesgos y Burbujas","Rug pulls, hacks, volatilidad",350,
Tecnologia,₿ Criptoeconomía y DeFi,₿,8,Conhecedor,Regulación y Narrativas,"Gobiernos, adopción",350,🥇 Insígnia de Ouro
Tecnologia,₿ Criptoeconomía y DeFi,₿,9,Especialista,Cripto más allá del Dinero,"DAOs, identidad, NFTs útiles",500,
Tecnologia,₿ Criptoeconomía y DeFi,₿,10,Especialista,Escenarios Futuros de la Criptoeconomía,Infraestructura o nicho,500,💎 Insígnia de Diamante
Tecnologia,📊 Ciencia de Datos y Big Data,📊,1,Explorador,Dato: El Nuevo Petróleo,Qué es un dato y por qué vale,100,
Tecnologia,📊 Ciencia de Datos y Big Data,📊,2,Explorador,Cómo se Recogen Datos,"Sensores, formularios, tracking",100,
Tecnologia,📊 Ciencia de Datos y Big Data,📊,3,Explorador,Bases de Datos y Almacenes,"SQL, NoSQL, data lakes",100,🥉 Insígnia de Bronze
Tecnologia,📊 Ciencia de Datos y Big Data,📊,4,Aprendiz,Analítica Descriptiva,"Dashboards, KPIs",200,
Tecnologia,📊 Ciencia de Datos y Big Data,📊,5,Aprendiz,Analítica Predictiva,Modelos y pronósticos,200,
Tecnologia,📊 Ciencia de Datos y Big Data,📊,6,Aprendiz,Analítica Prescriptiva,Recomendaciones automatizadas,200,🥈 Insígnia de Prata
Tecnologia,📊 Ciencia de Datos y Big Data,📊,7,Conhecedor,Big Data en la Vida Real,"Retail, salud, transporte",350,
Tecnologia,📊 Ciencia de Datos y Big Data,📊,8,Conhecedor,"Privacidad, Sesgos y Ética",Dilemas y casos,350,🥇 Insígnia de Ouro
Tecnologia,📊 Ciencia de Datos y Big Data,📊,9,Especialista,Arquitecturas Modernas de Datos,"Batch, streaming, lakehouse",500,
Tecnologia,📊 Ciencia de Datos y Big Data,📊,10,Especialista,Hacia un Mundo Hiperpersonalizado,Riesgos y regulación,500,💎 Insígnia de Diamante
Tecnologia,📡 Tecnologías de Comunicación,📡,1,Explorador,Telégrafo y Teléfono,Primer salto de la voz a distancia,100,
Tecnologia,📡 Tecnologías de Comunicación,📡,2,Explorador,Radio y Televisión,Llegada de los mass media,100,
Tecnologia,📡 Tecnologías de Comunicación,📡,3,Explorador,Satélites y Comunicaciones Globales,"Órbitas, enlaces",100,🥉 Insígnia de Bronze
Tecnologia,📡 Tecnologías de Comunicación,📡,4,Aprendiz,Internet y Protocolos Básicos,"TCP/IP, routers",200,
Tecnologia,📡 Tecnologías de Comunicación,📡,5,Aprendiz,Wi-Fi y Redes Domésticas,Cómo se conectan tus dispositivos,200,
Tecnologia,📡 Tecnologías de Comunicación,📡,6,Aprendiz,Redes Móviles: 1G a 4G,De voz analógica a datos,200,🥈 Insígnia de Prata
Tecnologia,📡 Tecnologías de Comunicación,📡,7,Conhecedor,5G y Futuras Generaciones,"Latencia baja, IoT",350,
Tecnologia,📡 Tecnologías de Comunicación,📡,8,Conhecedor,Seguridad y Vigilancia en Redes,"Interceptación, cifrado",350,🥇 Insígnia de Ouro
Tecnologia,📡 Tecnologías de Comunicación,📡,9,Especialista,Infraestructura Crítica y Resiliencia,Qué pasa si cae la red,500,
