Category,Subject,Icon,Episode No,Level,Episode Title,Description,Base XP,Badge
Histoire,⚔️ Guerras Mundiales,⚔️,3,Explorateur,El Tratado de Versalles,"Consecuencias, humillación, semillas",100,🥉 Badge de Bronze
Histoire,⚔️ Guerras Mundiales,⚔️,4,Apprenti,Ascenso del Nazismo,"Hitler, propaganda, Tercer Reich",200,
Histoire,⚔️ Guerras Mundiales,⚔️,5,Apprenti,Batallas Decisivas WWII,"Stalingrado, Midway, Normandía",200,
Histoire,⚔️ Guerras Mundiales,⚔️,6,Apprenti,El Holocausto,"Genocidio, campos, memoria",200,🥈 Badge d'Argent
Histoire,⚔️ Guerras Mundiales,⚔️,7,Connaisseur,El Frente del Pacífico,"Pearl Harbor, Iwo Jima, Hiroshima",350,
Histoire,⚔️ Guerras Mundiales,⚔️,8,Connaisseur,Espionaje y Criptografía,"Enigma, Turing, agentes dobles",350,🥇 Badge d'Or
Histoire,⚔️ Guerras Mundiales,⚔️,9,Expert,Nüremberg y Justicia,"Juicios, derecho internacional",500,
Histoire,⚔️ Guerras Mundiales,⚔️,10,Expert,Lecciones para el Siglo XXI,"Paralelos, prevención, memoria",500,💎 Badge de Diamant
Humanités,🏗️ Arquitectura Mundial,🏗️,1,Explorateur,Pirámides y Templos,"Egipto, Grecia, Angkor Wat",100,
Humanités,🏗️ Arquitectura Mundial,🏗️,2,Explorateur,Roma y sus Monumentos,"Coliseo, acueductos, Panteón",100,
Humanités,🏗️ Arquitectura Mundial,🏗️,3,Explorateur,Catedrales Góticas,"Notre-Dame, vitrales, arbotantes",100,🥉 Badge de Bronze
Humanités,🏗️ Arquitectura Mundial,🏗️,4,Apprenti,Renacimiento y Barroco,"Brunelleschi, Bernini, Versalles",200,
Humanités,🏗️ Arquitectura Mundial,🏗️,5,Apprenti,Rascacielos y Acero,"Chicago, Empire State, ingeniería",200,
Humanités,🏗️ Arquitectura Mundial,🏗️,6,Apprenti,Bauhaus y Modernismo,"Le Corbusier, Mies van der Rohe",200,🥈 Badge d'Argent
Humanités,🏗️ Arquitectura Mundial,🏗️,7,Connaisseur,Arquitectura Sostenible,"Edificios verdes, pasivos, biomimética",350,
Humanités,🏗️ Arquitectura Mundial,🏗️,8,Connaisseur,Megaestructuras,"Burj Khalifa, presas, puentes",350,🥇 Badge d'Or
Humanités,🏗️ Arquitectura Mundial,🏗️,9,Expert,Ciudades del Futuro,"NEOM, ciudades flotantes, smart cities",500,
Humanités,🏗️ Arquitectura Mundial,🏗️,10,Expert,Arquitectura Extraterrestre,"Hábitats en Marte, impresión 3D lunar",500,💎 Badge de Diamant
Nature,🤿 Océano y Exploración Submarina,🤿,1,Explorateur,Cartografía del Fondo Marino,"Dorsales, fosas, relieve submarino",100,
Nature,🤿 Océano y Exploración Submarina,🤿,2,Explorateur,Naufragios Legendarios,"Titanic, galeones, tesoros",100,
Nature,🤿 Océano y Exploración Submarina,🤿,3,Explorateur,Submarinos: Historia,"Nautilus, U-boats, nucleares",100,🥉 Badge de Bronze
Nature,🤿 Océano y Exploración Submarina,🤿,4,Apprenti,Fuentes Hidrotermales,"Vida sin sol, quimiosíntesis",200,
Nature,🤿 Océano y Exploración Submarina,🤿,5,Apprenti,Ciudades Hundidas,"Dwarka, Port Royal, misterios",200,
Nature,🤿 Océano y Exploración Submarina,🤿,6,Apprenti,Tecnología de Buceo,"Saturación, ROVs, AUVs",200,🥈 Badge d'Argent
Nature,🤿 Océano y Exploración Submarina,🤿,7,Connaisseur,Minería Submarina,"Recursos, nódulos, controversia",350,
Nature,🤿 Océano y Exploración Submarina,🤿,8,Connaisseur,Acústica Submarina,"Sonar, comunicación cetácea",350,🥇 Badge d'Or
Nature,🤿 Océano y Exploración Submarina,🤿,9,Expert,Bases Submarinas,"Hábitats sumergidos, Aquarius",500,
Nature,🤿 Océano y Exploración Submarina,🤿,10,Expert,Colonización Oceánica,Ciudades submarinas del futuro,500,💎 Badge de Diamant
Technologie,💻 Civilización Digital,💻,1,Explorateur,De ARPANET a Internet,"Nacimiento de la red, WWW",100,
Technologie,💻 Civilización Digital,💻,2,Explorateur,Redes Sociales,"Facebook, Twitter, impacto social",100,
Technologie,💻 Civilización Digital,💻,3,Explorateur,Smartphones y Apps,"iPhone, ecosistema móvil",100,🥉 Badge de Bronze
Technologie,💻 Civilización Digital,💻,4,Apprenti,Big Data,"Datos masivos, análisis, valor",200,
Technologie,💻 Civilización Digital,💻,5,Apprenti,Cloud Computing,"La nube, servicios, infraestructura",200,
Technologie,💻 Civilización Digital,💻,6,Apprenti,Realidad Virtual y Aumentada,"Metaverso, aplicaciones, inmersión",200,🥈 Badge d'Argent
Technologie,💻 Civilización Digital,💻,7,Connaisseur,Internet de las Cosas,"Dispositivos conectados, smart homes",350,
Technologie,💻 Civilización Digital,💻,8,Connaisseur,Computación Cuántica,"Qubits, supremacía, aplicaciones",350,🥇 Badge d'Or
Technologie,💻 Civilización Digital,💻,9,Expert,Singularidad Tecnológica,"Exponencialidad, transhumanismo",500,
Technologie,💻 Civilización Digital,💻,10,Expert,Ética Digital,"Privacidad, algoritmos, democracia",500,💎 Badge de Diamant
Science,🦕 Dinosaurios y Paleontología,🦕,1,Explorateur,Los Primeros Fósiles,"Qué son, cómo se forman",100,
Science,🦕 Dinosaurios y Paleontología,🦕,2,Explorateur,Era Mesozoica,"Triásico, Jurásico, Cretácico",100,
Science,🦕 Dinosaurios y Paleontología,🦕,3,Explorateur,Los Grandes Dinosaurios,"T-Rex, Diplodocus, Triceratops",100,🥉 Badge de Bronze
Science,🦕 Dinosaurios y Paleontología,🦕,4,Apprenti,Depredadores vs Herbívoros,"Estrategias, armas naturales",200,
Science,🦕 Dinosaurios y Paleontología,🦕,5,Apprenti,Pterosaurios y Reptiles Marinos,Cielo y mar prehistóricos,200,
Science,🦕 Dinosaurios y Paleontología,🦕,6,Apprenti,La Gran Extinción,"Asteroide Chicxulub, invierno nuclear",200,🥈 Badge d'Argent
Science,🦕 Dinosaurios y Paleontología,🦕,7,Connaisseur,Plumas y Evolución Aviar,"Dinosaurios con plumas, aves modernas",350,
Science,🦕 Dinosaurios y Paleontología,🦕,8,Connaisseur,Paleontología de Campo,"Excavaciones, técnicas, descubrimientos",350,🥇 Badge d'Or
Science,🦕 Dinosaurios y Paleontología,🦕,9,Expert,ADN Antiguo,¿Clonar un dinosaurio? Límites reales,500,
Science,🦕 Dinosaurios y Paleontología,🦕,10,Expert,Mundos Perdidos,"Otros planetas, vida prehistórica remota",500,💎 Badge de Diamant
Société,👑 Liderazgo y Estrategia,👑,1,Explorateur,¿Qué Hace a un Líder?,"Cualidades, tipos de liderazgo",100,
Société,👑 Liderazgo y Estrategia,👑,2,Explorateur,Líderes de la Historia,"Alejandro, Napoleón, Mandela",100,
Société,👑 Liderazgo y Estrategia,👑,3,Explorateur,El Arte de la Guerra,"Sun Tzu, estrategia milenaria",100,🥉 Badge de Bronze
Société,👑 Liderazgo y Estrategia,👑,4,Apprenti,Liderazgo Empresarial,"Steve Jobs, Elon Musk, Bezos",200,
Société,👑 Liderazgo y Estrategia,👑,5,Apprenti,Negociación y Persuasión,"Harvard method, influencia",200,
Société,👑 Liderazgo y Estrategia,👑,6,Apprenti,Gestión de Crisis,"Decisiones bajo presión, casos reales",200,🥈 Badge d'Argent
Société,👑 Liderazgo y Estrategia,👑,7,Connaisseur,Inteligencia Emocional,"Empatía, autocontrol, Goleman",350,
Société,👑 Liderazgo y Estrategia,👑,8,Connaisseur,Cultura Organizacional,"Valores, innovación, equipos",350,🥇 Badge d'Or
Société,👑 Liderazgo y Estrategia,👑,9,Expert,Liderazgo en la Era IA,"Adaptación, humano+máquina",500,
Société,👑 Liderazgo y Estrategia,👑,10,Expert,Tu Estrategia Personal,Diseñar tu propio camino de liderazgo,500,💎 Badge de Diamant
Humanités,🏺 Antropología Cultural,🏺,1,Explorateur,¿Qué es la Cultura?,"Definiciones, diversidad humana",100,
Humanités,🏺 Antropología Cultural,🏺,2,Explorateur,Tribus y Civilizaciones,De nómadas a imperios,100,
Humanités,🏺 Antropología Cultural,🏺,3,Explorateur,Rituales y Tradiciones,"Ceremonias, ritos de paso",100,🥉 Badge de Bronze
Humanités,🏺 Antropología Cultural,🏺,4,Apprenti,Lenguas del Mundo,"Familias lingüísticas, extinción",200,
Humanités,🏺 Antropología Cultural,🏺,5,Apprenti,Religiones Comparadas,"Cristianismo, Islam, Budismo, Hinduismo",200,
Humanités,🏺 Antropología Cultural,🏺,6,Apprenti,Gastronomía y Cultura,"Cocina como identidad, tabúes",200,🥈 Badge d'Argent
Humanités,🏺 Antropología Cultural,🏺,7,Connaisseur,Globalización Cultural,"Homogeneización, resistencia, fusión",350,
Humanités,🏺 Antropología Cultural,🏺,8,Connaisseur,Pueblos Indígenas,"Conocimiento ancestral, derechos",350,🥇 Badge d'Or
Humanités,🏺 Antropología Cultural,🏺,9,Expert,Antropología Digital,"Culturas online, identidad virtual",500,
Humanités,🏺 Antropología Cultural,🏺,10,Expert,El Futuro de la Humanidad,"Convergencia cultural, diversidad",500,💎 Badge de Diamant
Technologie,⚡ Energía y Sostenibilidad,⚡,1,Explorateur,Fuentes de Energía,"Fósiles, renovables, nuclear",100,
Technologie,⚡ Energía y Sostenibilidad,⚡,2,Explorateur,Electricidad: Cómo Funciona,"Generación, distribución, red eléctrica",100,
Technologie,⚡ Energía y Sostenibilidad,⚡,3,Explorateur,El Petróleo y su Historia,"Oro negro, OPEP, geopolítica",100,🥉 Badge de Bronze
Technologie,⚡ Energía y Sostenibilidad,⚡,4,Apprenti,Energía Solar,"Paneles, fotovoltaica, proyectos",200,
Technologie,⚡ Energía y Sostenibilidad,⚡,5,Apprenti,Energía Eólica e Hídrica,"Turbinas, presas, mareas",200,
Technologie,⚡ Energía y Sostenibilidad,⚡,6,Apprenti,Energía Nuclear Moderna,"Fisión, fusión, ITER",200,🥈 Badge d'Argent
Technologie,⚡ Energía y Sostenibilidad,⚡,7,Connaisseur,Baterías y Almacenamiento,"Litio, hidrógeno, supercondensadores",350,
Technologie,⚡ Energía y Sostenibilidad,⚡,8,Connaisseur,Transición Energética,"Abandono del carbón, políticas",350,🥇 Badge d'Or
Technologie,⚡ Energía y Sostenibilidad,⚡,9,Expert,Fusión Nuclear,El santo grial energético,500,
Technologie,⚡ Energía y Sostenibilidad,⚡,10,Expert,Civilización Tipo I,"Escala Kardashov, futuro energético",500,💎 Badge de Diamant
Nature,🔮 Misterios y Fenómenos,🔮,1,Explorateur,Triángulo de las Bermudas,"Desapariciones, explicaciones",100,
Nature,🔮 Misterios y Fenómenos,🔮,2,Explorateur,Enigmas Arqueológicos,"Stonehenge, Nazca, Moáis",100,
Nature,🔮 Misterios y Fenómenos,🔮,3,Explorateur,Criaturas Misteriosas,"Nessie, Bigfoot, criptozoología",100,🥉 Badge de Bronze
Nature,🔮 Misterios y Fenómenos,🔮,4,Apprenti,Fenómenos Atmosféricos,"Rayos en bola, auroras, sprites",200,
Nature,🔮 Misterios y Fenómenos,🔮,5,Apprenti,Civilizaciones Perdidas,"Atlántida, Lemuria, evidencias",200,
Nature,🔮 Misterios y Fenómenos,🔮,6,Apprenti,Fenómenos Paranormales,"Estudio científico, explicaciones",200,🥈 Badge d'Argent
Nature,🔮 Misterios y Fenómenos,🔮,7,Connaisseur,Misterios del Espacio,"Señal WOW, Oumuamua, FRBs",350,
Nature,🔮 Misterios y Fenómenos,🔮,8,Connaisseur,Código Voynich y Cifrados,Manuscritos sin descifrar,350,🥇 Badge d'Or
Nature,🔮 Misterios y Fenómenos,🔮,9,Expert,Paradoja de Fermi,¿Dónde están todos? Soluciones,500,
Nature,🔮 Misterios y Fenómenos,🔮,10,Expert,Ciencia vs Misterio,"Pensamiento crítico, método científico",500,💎 Badge de Diamant
Santé,🧬 Microbiología y Virus,🧬,1,Explorateur,El Mundo Invisible,"Microbios, bacterias, virus y hongos; qué son y dónde viven",100,
Santé,🧬 Microbiología y Virus,🧬,2,Explorateur,El Microscopio y los Descubrimientos,De Leeuwenhoek a la microbiología moderna,100,
Santé,🧬 Microbiología y Virus,🧬,3,Explorateur,Bacterias: Aliadas y Enemigas,"Flora intestinal, infecciones, antibióticos",100,🥉 Badge de Bronze
Santé,🧬 Microbiología y Virus,🧬,4,Apprenti,Virus: Cómo Infectan,"Estructura viral, ciclo lítico y lisogénico",200,
Santé,🧬 Microbiología y Virus,🧬,5,Apprenti,El Sistema Inmune contra Microbios,"Barreras, células de defensa, anticuerpos",200,
Santé,🧬 Microbiología y Virus,🧬,6,Apprenti,Vacunas: Historia y Funcionamiento,De la viruela al ARN mensajero,200,🥈 Badge d'Argent
Santé,🧬 Microbiología y Virus,🧬,7,Connaisseur,Resistencia a Antibióticos,"Superbugs, uso abusivo, crisis sanitaria",350,
Santé,🧬 Microbiología y Virus,🧬,8,Connaisseur,Pandemias Microbianas,"Peste, gripe española, COVID-19, patrones",350,🥇 Badge d'Or
Santé,🧬 Microbiología y Virus,🧬,9,Expert,Biotecnología Microbiana,"Uso de microbios en industria, medicina y medioambiente",500,
Santé,🧬 Microbiología y Virus,🧬,10,Expert,Futuro de la Lucha contra Infecciones,"Nuevos antibióticos, fagoterapia, edición genética de virus",500,💎 Badge de Diamant
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,1,Explorateur,¿Qué es la Astrobiología?,"Definición, interdisciplinariedad, grandes preguntas",100,
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,2,Explorateur,Ingredientes de la Vida,"Agua líquida, química del carbono, energía",100,
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,3,Explorateur,Vida Extremófila en la Tierra,Organismos en condiciones extremas como modelo,100,🥉 Badge de Bronze
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,4,Apprenti,Marte: El Vecino Sospechoso,"Historia del agua, misiones, signos de vida pasada",200,
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,5,Apprenti,Lunas Habitables,"Europa, Encélado, Titán y sus océanos",200,
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,6,Apprenti,Exoplanetas: Mundos Lejanos,Métodos de detección y zona habitable,200,🥈 Badge d'Argent
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,7,Connaisseur,Biofirmas y Tecnofirmas,Señales químicas y tecnológicas de vida avanzada,350,
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,8,Connaisseur,Programas de Búsqueda (SETI y otros),"Radiotelescopios, mensajes, proyectos globales",350,🥇 Badge d'Or
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,9,Expert,Paradoja de Fermi y Soluciones,"¿Dónde están todos?, filtros grandes",500,
Science,🪐 Astrobiología y Búsqueda de Vida,🪐,10,Expert,El Futuro de la Vida en el Cosmos,"Terraformación, panspermia, humanidad multiplanetaria",500,💎 Badge de Diamant
Science,☀️ Clima Espacial y Tormentas Solares,☀️,1,Explorateur,El Sol: Nuestra Estrella,"Estructura solar, manchas, actividad",100,
Science,☀️ Clima Espacial y Tormentas Solares,☀️,2,Explorateur,Viento Solar,"Partículas cargadas, campo magnético",100,
Science,☀️ Clima Espacial y Tormentas Solares,☀️,3,Explorateur,Auroras Boreales y Australes,"Cómo se forman, dónde se ven",100,🥉 Badge de Bronze
Science,☀️ Clima Espacial y Tormentas Solares,☀️,4,Apprenti,Tormentas Solares Históricas,Evento Carrington y otros casos,200,
Science,☀️ Clima Espacial y Tormentas Solares,☀️,5,Apprenti,Campo Magnético Terrestre,"Escudo natural, cinturones de Van Allen",200,
Science,☀️ Clima Espacial y Tormentas Solares,☀️,6,Apprenti,Clima Espacial y Satélites,Efectos sobre GPS y comunicaciones,200,🥈 Badge d'Argent
Science,☀️ Clima Espacial y Tormentas Solares,☀️,7,Connaisseur,Redes Eléctricas y Riesgo Global,Impacto en infraestructura,350,
Science,☀️ Clima Espacial y Tormentas Solares,☀️,8,Connaisseur,Monitorización y Predicción,"Sondas, observatorios solares, modelos",350,🥇 Badge d'Or
Science,☀️ Clima Espacial y Tormentas Solares,☀️,9,Expert,Escenarios de Evento Extremo,Impacto económico y social,500,
Science,☀️ Clima Espacial y Tormentas Solares,☀️,10,Expert,Preparándonos para el Próximo Carrington,Mitigación y resiliencia,500,💎 Badge de Diamant
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,1,Explorateur,¿Qué es el Biohacking?,"Definiciones, tipos (DIYbio, cuantificado, nutracéuticos)",100,
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,2,Explorateur,Autoexperimentos Históricos,Científicos que se probaron a sí mismos,100,
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,3,Explorateur,Cuantificar el Cuerpo,"Wearables, tracking de sueño y actividad",100,🥉 Badge de Bronze
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,4,Apprenti,Suplementos y Nutrición Avanzada,"Nootrópicos, dietas, controversias",200,
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,5,Apprenti,"Hábitos, Ritmos Circadianos y Rendimiento","Luces, horarios, cronobiología",200,
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,6,Apprenti,"Gimnasios, Fuerza y Longevidad",Entrenamiento como hackeo biológico,200,🥈 Badge d'Argent
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,7,Connaisseur,Implantes y Dispositivos en el Cuerpo,"Chips, marcapasos, sensores",350,
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,8,Connaisseur,Edición Genética Personal,"CRISPR, posibilidades y límites",350,🥇 Badge d'Or
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,9,Expert,Ética y Legalidad del Biohacking,"Normativas, riesgos, desigualdad",500,
Santé,🦾 Biohacking y Cuerpo Mejorado,🦾,10,Expert,El Futuro del Humano Mejorado,"Transhumanismo, integración IA-cuerpo",500,💎 Badge de Diamant
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,1,Explorateur,Cómo se Propagan las Enfermedades,"Contagio, vectores, cadenas de transmisión",100,
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,2,Explorateur,"Brotes, Epidemias y Pandemias",Diferencias y ejemplos,100,
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,3,Explorateur,Casos y Datos: Lo que Significan,"Incidencia, prevalencia, R0",100,🥉 Badge de Bronze
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,4,Apprenti,Grandes Epidemias Históricas,"Peste negra, cólera, gripe española",200,
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,5,Apprenti,"VIH, Tuberculosis y Otros Retos",Enfermedades crónicas infecciosas,200,
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,6,Apprenti,COVID-19: Anatomía de una Pandemia,"Secuenciación, vacunas, confinamientos",200,🥈 Badge d'Argent
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,7,Connaisseur,Modelos Epidemiológicos,"Curvas, medidas no farmacológicas",350,
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,8,Connaisseur,Vacunación Masiva y Rebaño,"Inmunidad de grupo, campañas",350,🥇 Badge d'Or
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,9,Expert,Enfermedades Emergentes y Zoonosis,"Cambio climático, nuevos patógenos",500,
Santé,😷 Epidemiología y Enfermedades Infecciosas,😷,10,Expert,Preparación Global ante la Próxima Pandemia,"Vigilancia, cooperación internacional",500,💎 Badge de Diamant
Technologie,💾 Historia de la Computación,💾,1,Explorateur,De Ábacos a Máquinas de Cálculo,Herramientas de cálculo antiguas,100,
Technologie,💾 Historia de la Computación,💾,2,Explorateur,Visionarios Pioneros,"Babbage, Ada Lovelace, Turing",100,
Technologie,💾 Historia de la Computación,💾,3,Explorateur,Ordenadores de Tubos y Tarjetas,"ENIAC, mainframes",100,🥉 Badge de Bronze
Technologie,💾 Historia de la Computación,💾,4,Apprenti,La Revolución del Microprocesador,"Intel, PCs, Apple",200,
Technologie,💾 Historia de la Computación,💾,5,Apprenti,Internet y la Web,"ARPANET, HTTP, navegadores",200,
Technologie,💾 Historia de la Computación,💾,6,Apprenti,"Portátiles, Smartphones y la Era Móvil","iPhone, Android",200,🥈 Badge d'Argent
Technologie,💾 Historia de la Computación,💾,7,Connaisseur,Software Libre y Open Source,"Linux, proyectos colaborativos",350,
Technologie,💾 Historia de la Computación,💾,8,Connaisseur,"Nubes, Contenedores y DevOps",Cómo se despliega hoy el software,350,🥇 Badge d'Or
Technologie,💾 Historia de la Computación,💾,9,Expert,Computación Cuántica y Más Allá,"Qubits, algoritmos",500,
Technologie,💾 Historia de la Computación,💾,10,Expert,Futuro de la Computación,"Neuromórfica, IA integrada",500,💎 Badge de Diamant
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,1,Explorateur,Los Primeros Videojuegos,"Pong, arcades, Atari",100,
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,2,Explorateur,Consolas y Guerra de Generaciones,"Nintendo, Sega, Sony, Microsoft",100,
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,3,Explorateur,PC Gaming y Online,"DOOM, MMOs, primeros esports",100,🥉 Badge de Bronze
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,4,Apprenti,Diseño de Juegos,"Mecánicas, loops, narrativa",200,
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,5,Apprenti,Esports y Competición Profesional,"Ligas, premios, entrenamientos",200,
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,6,Apprenti,Psicología del Juego y Gamificación,"Motivación, recompensas",200,🥈 Badge d'Argent
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,7,Connaisseur,Industria y Modelos de Negocio,"AAA, indie, free-to-play",350,
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,8,Connaisseur,Controversias del Gaming,"Adicción, violencia, loot boxes",350,🥇 Badge d'Or
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,9,Expert,Juegos como Arte y Educación,"Juegos serios, experiencias inmersivas",500,
Technologie,🎮 Videojuegos e Industria del Gaming,🎮,10,Expert,Futuro del Gaming,"VR/AR, cloud gaming",500,💎 Badge de Diamant
Technologie,₿ Criptoeconomía y DeFi,₿,1,Explorateur,Origen de Bitcoin,"Satoshi, problema del doble gasto",100,
Technologie,₿ Criptoeconomía y DeFi,₿,2,Explorateur,¿Qué es Blockchain?,"Bloques, cadenas, consenso",100,
Technologie,₿ Criptoeconomía y DeFi,₿,3,Explorateur,Criptomonedas Principales,"BTC, ETH y otras",100,🥉 Badge de Bronze
Technologie,₿ Criptoeconomía y DeFi,₿,4,Apprenti,Smart Contracts,Programas que mueven dinero,200,
Technologie,₿ Criptoeconomía y DeFi,₿,5,Apprenti,Exchanges y Wallets,Cómo se compra y guarda cripto,200,
Technologie,₿ Criptoeconomía y DeFi,₿,6,Apprenti,Finanzas Descentralizadas (DeFi),"Préstamos, DEX, yield farming",200,🥈 Badge d'Argent
Technologie,₿ Criptoeconomía y DeFi,₿,7,Connaisseur,"Estafas, Riesgos y Burbujas","Rug pulls, hacks, volatilidad",350,
Technologie,₿ Criptoeconomía y DeFi,₿,8,Connaisseur,Regulación y Narrativas,"Gobiernos, adopción",350,🥇 Badge d'Or
Technologie,₿ Criptoeconomía y DeFi,₿,9,Expert,Cripto más allá del Dinero,"DAOs, identidad, NFTs útiles",500,
Technologie,₿ Criptoeconomía y DeFi,₿,10,Expert,Escenarios Futuros de la Criptoeconomía,Infraestructura o nicho,500,💎 Badge de Diamant
Technologie,📊 Ciencia de Datos y Big Data,📊,1,Explorateur,Dato: El Nuevo Petróleo,Qué es un dato y por qué vale,100,
Technologie,📊 Ciencia de Datos y Big Data,📊,2,Explorateur,Cómo se Recogen Datos,"Sensores, formularios, tracking",100,
Technologie,📊 Ciencia de Datos y Big Data,📊,3,Explorateur,Bases de Datos y Almacenes,"SQL, NoSQL, data lakes",100,🥉 Badge de Bronze
Technologie,📊 Ciencia de Datos y Big Data,📊,4,Apprenti,Analítica Descriptiva,"Dashboards, KPIs",200,
Technologie,📊 Ciencia de Datos y Big Data,📊,5,Apprenti,Analítica Predictiva,Modelos y pronósticos,200,
Technologie,📊 Ciencia de Datos y Big Data,📊,6,Apprenti,Analítica Prescriptiva,Recomendaciones automatizadas,200,🥈 Badge d'Argent
Technologie,📊 Ciencia de Datos y Big Data,📊,7,Connaisseur,Big Data en la Vida Real,"Retail, salud, transporte",350,
Technologie,📊 Ciencia de Datos y Big Data,📊,8,Connaisseur,"Privacidad, Sesgos y Ética",Dilemas y casos,350,🥇 Badge d'Or
Technologie,📊 Ciencia de Datos y Big Data,📊,9,Expert,Arquitecturas Modernas de Datos,"Batch, streaming, lakehouse",500,
Technologie,📊 Ciencia de Datos y Big Data,📊,10,Expert,Hacia un Mundo Hiperpersonalizado,Riesgos y regulación,500,💎 Badge de Diamant
Technologie,📡 Tecnologías de Comunicación,📡,1,Explorateur,Telégrafo y Teléfono,Primer salto de la voz a distancia,100,
Technologie,📡 Tecnologías de Comunicación,📡,2,Explorateur,Radio y Televisión,Llegada de los mass media,100,
Technologie,📡 Tecnologías de Comunicación,📡,3,Explorateur,Satélites y Comunicaciones Globales,"Órbitas, enlaces",100,🥉 Badge de Bronze
Technologie,📡 Tecnologías de Comunicación,📡,4,Apprenti,Internet y Protocolos Básicos,"TCP/IP, routers",200,
Technologie,📡 Tecnologías de Comunicación,📡,5,Apprenti,Wi-Fi y Redes Domésticas,Cómo se conectan tus dispositivos,200,
Technologie,📡 Tecnologías de Comunicación,📡,6,Apprenti,Redes Móviles: 1G a 4G,De voz analógica a datos,200,🥈 Badge d'Argent
Technologie,📡 Tecnologías de Comunicación,📡,7,Connaisseur,5G y Futuras Generaciones,"Latencia baja, IoT",350,
Technologie,📡 Tecnologías de Comunicación,📡,8,Connaisseur,Seguridad y Vigilancia en Redes,"Interceptación, cifrado",350,🥇 Badge d'Or
Technologie,📡 Tecnologías de Comunicación,📡,9,Expert,Infraestructura Crítica y Resiliencia,Qué pasa si cae la red,500,
Technologie,📡 Tecnologías de Comunicación,📡,10,Expert,Comunicación del Futuro,"Redes cuánticas, espacio profundo",500,💎 Badge de Diamant
Humanités,🎬 Historia del Cine y el Documental,🎬,1,Explorateur,Nacimiento del Cine,"Lumière, Méliès y las primeras proyecciones",100,
Humanités,🎬 Historia del Cine y el Documental,🎬,2,Explorateur,Hollywood Clásico,"Estudios, sistema de estrellas, cine mudo a sonoro",100,
Humanités,🎬 Historia del Cine y el Documental,🎬,3,Explorateur,Nueva Ola y Cine de Autor,"Truffaut, Godard y otros movimientos",100,🥉 Badge de Bronze
Humanités,🎬 Historia del Cine y el Documental,🎬,4,Apprenti,Origen del Documental,"Nanook, propaganda, cine etnográfico",200,
Humanités,🎬 Historia del Cine y el Documental,🎬,5,Apprenti,Estilos de Documental,"Observacional, participativo, ensayo",200,
Humanités,🎬 Historia del Cine y el Documental,🎬,6,Apprenti,Documental de Naturaleza y Ciencia,"BBC, National Geographic, formatos",200,🥈 Badge d'Argent
Humanités,🎬 Historia del Cine y el Documental,🎬,7,Connaisseur,Documental de Denuncia Social,Casos que cambiaron leyes y conciencias,350,
Humanités,🎬 Historia del Cine y el Documental,🎬,8,Connaisseur,Docuseries y Plataformas,"Streaming, true crime, formatos seriales",350,🥇 Badge d'Or
Humanités,🎬 Historia del Cine y el Documental,🎬,9,Expert,Lenguaje y Ética del Documental,"Manipulación, puesta en escena, límites",500,
Humanités,🎬 Historia del Cine y el Documental,🎬,10,Expert,El Futuro del Documental con IA,"Producción automatizada, personalización",500,💎 Badge de Diamant
Humanités,📚 Literatura Universal,📚,1,Explorateur,"Mitos, Epopeyas y Textos Fundacionales","Gilgamesh, Ilíada, textos sagrados",100,
